Date,Close,High,Low,Open,Volume,Sector
2025-01-13,1209.8614501953125,1247.6463224139595,1197.9320918578762,1203.9217523171656,650320,Healthcare
2025-01-14,1254.534423828125,1262.720366821632,1222.8890975577583,1225.883928000757,275913,Healthcare
2025-01-15,1219.045654296875,1265.7150914659273,1212.9561906104436,1262.8200645743593,399617,Healthcare
2025-01-16,1243.4534912109375,1261.7220044179633,1222.889014602671,1247.8459332680318,352272,Healthcare
2025-01-17,1237.364013671875,1243.453477386531,1226.9819112505197,1243.453477386531,236060,Healthcare
2025-01-20,1255.8321533203125,1260.7237337743936,1228.8786810312438,1241.4071030058856,247847,Healthcare
2025-01-21,1240.8580322265625,1264.067967262176,1237.8632018993865,1256.8304606381673,238267,Healthcare
2025-01-22,1260.673828125,1267.7615690083658,1231.1748219035362,1251.2900018656326,435619,Healthcare
2025-01-23,1298.9576416015625,1304.3983229348594,1247.845921404803,1260.4741465014104,419048,Healthcare
2025-01-24,1254.4844970703125,1292.76838590246,1248.8941716654278,1292.76838590246,396922,Healthcare
2025-01-27,1173.6241455078125,1252.8373852978816,1168.1336231021246,1252.7375819897704,654318,Healthcare
2025-01-28,1144.37451171875,1181.2109476419669,1108.0871767442072,1175.271249807905,792493,Healthcare
2025-01-29,1168.9820556640625,1192.8907347024506,1137.2368067748062,1146.021690779115,548621,Healthcare
2025-01-30,1159.847900390625,1192.691232181553,1156.0045590008274,1179.963202710689,391508,Healthcare
2025-01-31,1171.8271484375,1178.9648516318177,1157.701507934611,1171.2282067544709,453704,Healthcare
2025-02-01,1178.71533203125,1186.951115634263,1158.1008917317156,1171.8271977367376,270325,Healthcare
2025-02-03,1159.648193359375,1174.9717168666564,1144.773845638775,1174.9717168666564,319605,Healthcare
2025-02-04,1233.321044921875,1239.560275028647,1163.5914336205822,1165.9873223535753,744525,Healthcare
2025-02-05,1281.3880615234375,1285.131599480829,1226.8821732358076,1226.8821732358076,494594,Healthcare
2025-02-06,1325.7115478515625,1332.699485227286,1274.9990392951856,1280.7890932933394,772176,Healthcare
2025-02-07,1317.1263427734375,1338.6890957831897,1290.8716160137235,1330.3535094543677,503320,Healthcare
2025-02-10,1279.790771484375,1318.7735266452553,1271.6049510191738,1311.7855895154655,378189,Healthcare
2025-02-11,1240.3089599609375,1272.8029185068012,1236.964757056853,1272.8029185068012,385119,Healthcare
2025-02-12,1216.6998291015625,1242.8546328726486,1183.1077899535342,1239.8598024319915,549003,Healthcare
2025-02-13,973.3697509765625,1049.438452925121,973.3697509765625,1037.3093658153982,8409941,Healthcare
2025-02-14,881.6780395507812,948.3629143982636,866.1048856616233,948.3629143982636,8164593,Healthcare
2025-02-17,868.9500122070312,901.5936742301086,860.4147581512209,878.4835430162691,1522666,Healthcare
2025-02-18,834.5499877929688,884.3499755859375,822.0,876.0,1359842,Healthcare
2025-02-19,813.0,853.9000244140625,808.5999755859375,824.25,1111209,Healthcare
2025-02-20,793.1500244140625,821.8499755859375,790.5999755859375,812.7999877929688,1508071,Healthcare
2025-02-21,797.9500122070312,816.0,778.2999877929688,792.0,1617675,Healthcare
2025-02-24,823.0999755859375,844.9000244140625,775.5999755859375,790.0999755859375,2239583,Healthcare
