Date,Close,High,Low,Open,Volume,Sector
2025-01-13,517.4696655273438,546.6145329603719,508.89471295962676,517.0731128458348,1161251,Media Entertainment & Publication
2025-01-14,536.4534912109375,544.9292753639832,497.84151839656914,514.5948103617088,1120498,Media Entertainment & Publication
2025-01-15,526.7880859375,551.1745621468569,520.4931603003636,540.2700294425126,1039670,Media Entertainment & Publication
2025-01-16,510.97650146484375,536.9986817845617,507.6059853355418,531.8933536339451,548857,Media Entertainment & Publication
2025-01-17,517.6679077148438,524.40887931765,499.179744383605,510.33210712901814,631526,Media Entertainment & Publication
2025-01-20,545.2761840820312,550.183235854252,518.0148525757395,519.6505566682933,1660050,Media Entertainment & Publication
2025-01-21,532.6368408203125,544.185756398879,526.4410836441376,542.2526680588242,361541,Media Entertainment & Publication
2025-01-22,525.1524047851562,533.4795270528276,511.5712922677264,531.942930791149,304886,Media Entertainment & Publication
2025-01-23,517.7174682617188,525.8463137562892,515.4869956842389,525.6975913822807,162753,Media Entertainment & Publication
2025-01-24,504.43377685546875,519.2044560461418,500.0223856051578,517.6679203536806,314148,Media Entertainment & Publication
2025-01-27,466.06964111328125,500.5676359134328,460.9147891909974,500.5676359134328,619477,Media Entertainment & Publication
2025-01-28,474.5950012207031,490.40658568622,451.249400206914,471.9680062201039,812949,Media Entertainment & Publication
2025-01-29,484.5082092285156,498.0397367963229,473.40540031236986,474.7436899075861,506187,Media Entertainment & Publication
2025-01-30,467.65576171875,485.74737306240064,465.9209496720986,485.44998881263456,264890,Media Entertainment & Publication
2025-01-31,471.9184265136719,479.8985800100137,461.8069688248034,467.90358791338485,289747,Media Entertainment & Publication
2025-02-01,483.81427001953125,488.7708757169047,462.74869580569424,468.79576080703384,259884,Media Entertainment & Publication
2025-02-03,537.0482177734375,544.2352959069999,467.90356952295804,475.7845845429178,8742953,Media Entertainment & Publication
2025-02-04,519.1053466796875,529.1672200931164,512.3147604690972,525.4002118076593,884145,Media Entertainment & Publication
2025-02-05,522.0792846679688,541.4100462346315,514.8922066495941,519.551367443362,824596,Media Entertainment & Publication
2025-02-06,524.904541015625,536.3047340688445,516.3792034562631,521.434917042906,436692,Media Entertainment & Publication
2025-02-07,524.85498046875,531.7942283270438,517.5191799592351,524.3097659524005,503342,Media Entertainment & Publication
2025-02-10,532.5872802734375,541.1622323013283,493.92575597252716,525.3010941265959,3776698,Media Entertainment & Publication
2025-02-11,512.9591674804688,529.068136994267,499.6258852279591,526.3915576508855,896290,Media Entertainment & Publication
2025-02-12,516.1314086914062,524.1610862358198,502.2528815927238,517.1227298946892,642779,Media Entertainment & Publication
2025-02-13,514.0,532.3394406943105,508.5477338476374,518.4609450337512,569074,Media Entertainment & Publication
2025-02-14,486.75,520.0,483.54998779296875,516.0,728632,Media Entertainment & Publication
2025-02-17,477.25,492.5,470.25,482.45001220703125,499926,Media Entertainment & Publication
2025-02-18,471.54998779296875,480.95001220703125,465.6499938964844,479.6499938964844,365015,Media Entertainment & Publication
2025-02-19,498.54998779296875,501.45001220703125,469.04998779296875,471.54998779296875,602091,Media Entertainment & Publication
2025-02-20,501.6499938964844,507.0,487.79998779296875,493.6000061035156,324641,Media Entertainment & Publication
2025-02-21,500.04998779296875,503.20001220703125,493.1000061035156,502.3500061035156,232749,Media Entertainment & Publication
2025-02-24,497.45001220703125,502.3500061035156,489.75,496.5,165457,Media Entertainment & Publication
2025-02-25,497.1499938964844,504.8500061035156,493.20001220703125,500.0,202032,Media Entertainment & Publication
2025-02-27,480.54998779296875,496.20001220703125,474.54998779296875,494.04998779296875,167667,Media Entertainment & Publication
2025-02-28,443.75,476.54998779296875,437.70001220703125,470.0,805632,Media Entertainment & Publication
2025-03-03,448.3999938964844,459.0,417.3999938964844,446.54998779296875,707724,Media Entertainment & Publication
2025-03-04,465.3999938964844,475.95001220703125,433.1499938964844,448.04998779296875,718178,Media Entertainment & Publication
2025-03-05,477.25,479.20001220703125,462.0,470.1000061035156,302875,Media Entertainment & Publication
2025-03-06,478.45001220703125,484.0,473.0,476.04998779296875,284178,Media Entertainment & Publication
