Date,Close,High,Low,Open,Volume,Sector
2025-01-13,34.470001220703125,36.97999954223633,34.20000076293945,36.97999954223633,7973353,Fast Moving Consumer Goods
2025-01-14,35.959999084472656,36.349998474121094,34.83000183105469,34.83000183105469,7882786,Fast Moving Consumer Goods
2025-01-15,36.75,37.20000076293945,35.5099983215332,36.09000015258789,5198753,Fast Moving Consumer Goods
2025-01-16,38.630001068115234,39.689998626708984,37.650001525878906,37.70000076293945,13420006,Fast Moving Consumer Goods
2025-01-17,38.33000183105469,38.7400016784668,37.91999816894531,38.29999923706055,4201717,Fast Moving Consumer Goods
2025-01-20,39.13999938964844,40.29999923706055,39.0099983215332,39.5,10583656,Fast Moving Consumer Goods
2025-01-21,39.220001220703125,40.099998474121094,38.720001220703125,39.400001525878906,6792325,Fast Moving Consumer Goods
2025-01-22,38.41999816894531,39.290000915527344,37.459999084472656,39.220001220703125,4579286,Fast Moving Consumer Goods
2025-01-23,38.040000915527344,38.72999954223633,37.81999969482422,38.02000045776367,2999886,Fast Moving Consumer Goods
2025-01-24,37.66999816894531,38.20000076293945,37.41999816894531,38.040000915527344,2684667,Fast Moving Consumer Goods
2025-01-27,35.97999954223633,37.349998474121094,35.709999084472656,37.25,3611560,Fast Moving Consumer Goods
2025-01-28,35.810001373291016,36.5,34.650001525878906,35.9900016784668,5310460,Fast Moving Consumer Goods
2025-01-29,37.83000183105469,38.38999938964844,36.119998931884766,36.220001220703125,8216817,Fast Moving Consumer Goods
2025-01-30,37.209999084472656,38.20000076293945,37.09000015258789,38.0,4134685,Fast Moving Consumer Goods
2025-01-31,37.83000183105469,37.9900016784668,36.900001525878906,37.2400016784668,3035710,Fast Moving Consumer Goods
2025-02-01,37.4900016784668,38.59000015258789,37.20000076293945,38.0,2871105,Fast Moving Consumer Goods
2025-02-03,36.40999984741211,37.43000030517578,36.22999954223633,37.0,2339481,Fast Moving Consumer Goods
2025-02-04,36.65999984741211,36.9900016784668,36.439998626708984,36.599998474121094,2451918,Fast Moving Consumer Goods
2025-02-05,36.7599983215332,37.22999954223633,36.65999984741211,36.720001220703125,2593915,Fast Moving Consumer Goods
2025-02-06,36.810001373291016,37.119998931884766,36.5,36.849998474121094,3110389,Fast Moving Consumer Goods
2025-02-07,36.189998626708984,36.7400016784668,36.02000045776367,36.7400016784668,2790275,Fast Moving Consumer Goods
2025-02-10,35.83000183105469,36.220001220703125,35.529998779296875,36.0,2036959,Fast Moving Consumer Goods
2025-02-11,34.5099983215332,35.79999923706055,34.209999084472656,35.599998474121094,3260152,Fast Moving Consumer Goods
2025-02-12,32.2599983215332,34.0,30.700000762939453,34.0,17443120,Fast Moving Consumer Goods
2025-02-13,31.8799991607666,33.040000915527344,31.709999084472656,32.459999084472656,4502581,Fast Moving Consumer Goods
2025-02-14,30.040000915527344,32.09000015258789,29.81999969482422,31.8799991607666,6445028,Fast Moving Consumer Goods
2025-02-17,29.979999542236328,30.309999465942383,28.989999771118164,30.040000915527344,7568782,Fast Moving Consumer Goods
2025-02-18,28.979999542236328,30.280000686645508,28.559999465942383,29.989999771118164,5274859,Fast Moving Consumer Goods
2025-02-19,30.299999237060547,30.540000915527344,28.5,28.790000915527344,5939174,Fast Moving Consumer Goods
2025-02-20,30.739999771118164,30.829999923706055,29.719999313354492,30.0,4553705,Fast Moving Consumer Goods
2025-02-21,30.260000228881836,31.639999389648438,30.110000610351562,30.299999237060547,6686800,Fast Moving Consumer Goods
2025-02-24,29.889999389648438,30.43000030517578,29.18000030517578,30.260000228881836,4203862,Fast Moving Consumer Goods
2025-02-25,29.68000030517578,30.309999465942383,29.450000762939453,30.18000030517578,2687413,Fast Moving Consumer Goods
2025-02-27,28.6299991607666,29.959999084472656,28.010000228881836,29.700000762939453,4159126,Fast Moving Consumer Goods
