Date,Close,High,Low,Open,Volume,Sector,return_ratio,pct_change_open,pct_change_high,pct_change_low,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30,up_or_down
2022-01-10,63.76752853393555,64.17398293004109,63.13527532805108,63.27076012675293,1855680,Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,63.54172897338867,64.3546309531104,63.36108715169219,63.54172897338867,979241,Construction,-0.003540980272219718,0.004282686759142784,0.0028149729036803794,0.003576634812595403,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-12,64.03849792480469,64.67075112865002,63.40623782991624,63.99333402836869,1409185,Construction,0.007817995503774489,0.00710722012567766,0.004912158936471123,0.0007125931743556801,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-13,64.2643051147461,64.85140132680927,63.81269370408877,64.2643051147461,1409083,Construction,0.0035261162778450483,0.004234364258272283,0.0027933833302766775,0.0064103452291686125,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-14,64.12882232666016,64.49011284473735,63.85785271534139,64.12882232666016,964165,Construction,-0.002108212138045018,-0.002108212138045018,-0.005571020435645724,0.0007076806922150514,63.948176574707034,0.0,0.0,0.0,0.0,0.0,0
2022-01-17,65.664306640625,66.47720868537222,64.08366645568931,64.12883036024806,5253486,Construction,0.02394374726146342,1.2527265602635396e-07,0.030812410662373724,0.003536193760766304,64.32753219604493,0.0,0.0,0.0,0.0,0.0,1
2022-01-18,64.4449462890625,66.61268241711628,64.21914058595364,66.02558621082459,2190381,Construction,-0.01856960674595942,0.029577271874777322,0.0020378974151160634,0.0021140196520748056,64.50817565917968,0.0,0.0,0.0,0.0,0.0,0
2022-01-19,64.3094711303711,64.94173132849133,63.90302356025711,64.3094711303711,1305435,Construction,-0.002102184368092175,-0.025991667457125,-0.025084578911891864,-0.004922473624096924,64.56237030029297,0.0,0.0,0.0,0.0,0.0,0
2022-01-20,63.99333572387695,65.12236425425955,63.76753001780043,64.4901110336626,1011069,Construction,-0.004915845223688042,0.0028089160137128033,0.0027814615051535707,-0.002120299399118619,64.50817642211913,0.0,0.0,0.0,0.0,0.0,0
2022-01-21,62.90947341918945,63.99333809204953,62.54818289788825,63.67721147005231,1151561,Construction,-0.01693711216061977,-0.012605026578198508,-0.017336995902082597,-0.019121755532506945,64.264306640625,64.10624160766602,0.0,0.0,0.0,0.0,0
