Date,Close,High,Low,Open,Volume,Sector,return_ratio,pct_change_open,pct_change_high,pct_change_low,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30,up_or_down
2022-01-10,135.55630493164062,138.34819956947652,131.91688090268067,131.91688090268067,380346,Chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,133.71168518066406,137.99922125736126,133.26297609926723,135.60617715806035,286425,Chemicals,-0.01360777539566882,0.027966824489288777,-0.00252246370535536,0.01020411631457252,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-12,133.6618194580078,137.3012436587395,132.51514051292892,134.50934888913312,349613,Chemicals,-0.0003729346660231725,-0.008088335589969353,-0.005057837227356976,-0.00561172809003796,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-13,134.45950317382812,137.6003752179625,132.71457087939743,134.50934621055868,400064,Chemicals,0.00596792501444976,-1.9913667492765796e-08,0.002178651491070882,0.0015049628721410802,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-14,140.89080810546875,142.5858819812063,134.21021388073797,135.50643699979565,1155187,Chemicals,0.04783079499651488,0.007412799313410989,0.03623178174730013,0.011269621650660255,135.65602416992186,0.0,0.0,0.0,0.0,0.0,1
2022-01-17,146.1256103515625,149.56561648786308,140.5916794985913,140.8908137744873,2157679,Chemicals,0.03715503031379486,0.03973521032583682,0.04895109115765561,0.047548285881758856,137.76988525390624,0.0,0.0,0.0,0.0,0.0,1
2022-01-18,146.97314453125,159.43694631356774,142.08734031842215,146.97314453125,5624731,Chemicals,0.0058000385945244926,0.04317052754410389,0.06599999423333847,0.010638330982068123,140.42217712402345,0.0,0.0,0.0,0.0,0.0,1
2022-01-19,151.3604278564453,153.50419590333834,145.5772201763807,147.82070473389345,1665505,Chemicals,0.02985091826937447,0.005766769196825949,-0.03721063748023212,0.024561511603620856,143.96189880371094,0.0,0.0,0.0,0.0,0.0,1
2022-01-20,149.615478515625,153.35461902227374,148.06996406328986,152.0085223540395,535702,Chemicals,-0.011528438215537284,0.028330385974582928,-0.0009744155863907755,0.01712317273189412,146.99309387207032,0.0,0.0,0.0,0.0,0.0,0
2022-01-21,142.48617553710938,149.36620323268886,140.5916837567247,148.91750941255583,494407,Chemicals,-0.04765083833068173,-0.020334471341576954,-0.026007796928539717,-0.05050504573208847,147.31216735839843,141.48409576416014,0.0,0.0,0.0,0.0,0
2022-01-24,130.2218017578125,142.93487905350656,129.0751229121853,142.436327002695,546400,Chemicals,-0.08607413128372388,-0.043521963504678185,-0.043057425575471764,-0.0819149507055289,144.13140563964845,140.95064544677734,0.0,0.0,0.0,0.0,0
2022-01-25,141.7882080078125,144.23111014825565,122.99279617972056,127.62933202878912,1386467,Chemicals,0.08882081259719699,-0.10395518675250404,0.009068682908836001,-0.04712237800155161,143.09441833496095,141.7582977294922,0.0,0.0,0.0,0.0,1
2022-01-27,143.8821258544922,148.36909434133955,137.84964295703273,140.0931272004564,885875,Chemicals,0.014767926586421787,0.09765619684396554,0.028689955924421806,0.12079444681949436,141.5987579345703,142.78032836914062,0.0,0.0,0.0,0.0,1
2022-01-28,141.23980712890625,148.5186710011079,140.39227766795725,145.27808227574303,490428,Chemicals,-0.01836446820544002,0.03701077403938302,0.0010081389283418396,0.01844498582935783,139.92362365722656,143.45835876464844,0.0,0.0,0.0,0.0,0
2022-01-31,141.23980712890625,145.87635089549775,139.8438673022826,142.68562042421297,453168,Chemicals,0.0,-0.017844824290903505,-0.017791164489954436,-0.003906271589750099,139.67434997558593,143.49325866699218,140.88084716796874,0.0,0.0,0.0,0
2022-02-01,137.7499237060547,144.1812572469553,134.30991764450846,142.88501888930864,752776,Chemicals,-0.02470892232008237,0.0013974671344094691,-0.011620071643804408,-0.039572344247403524,141.1799743652344,142.65569000244142,141.02708841959637,0.0,0.0,0.0,0
2022-02-02,136.30413818359375,138.59748083749434,135.1076162120898,138.59748083749434,285574,Chemicals,-0.010495726484365253,-0.030006911047377183,-0.03872747759368622,0.005939238006925862,140.08316040039062,141.5887893676758,141.19991861979167,0.0,0.0,0.0,0
2022-02-03,137.4009552001953,140.3922676564495,136.10471675956478,137.25138044862143,384869,Chemicals,0.008046835783695805,-0.009712300546437902,0.012949635217825772,0.0073800469242959466,138.78692626953125,140.19284210205078,141.4491943359375,0.0,0.0,0.0,1
2022-02-04,133.86123657226562,140.74124934935674,129.12499170285585,139.59458562470903,1069845,Chemicals,-0.025761965211757554,0.017072361446774265,0.0024857614933695427,-0.051282021834988534,137.31121215820312,138.61741790771484,141.40930989583333,0.0,0.0,0.0,0
2022-02-07,131.16905212402344,136.15457280365487,129.82295545468227,135.60616248597506,272346,Chemicals,-0.020111755405671894,-0.028571474465754587,-0.03258942610575044,0.005405334340176315,135.29706115722655,137.48570556640624,140.76119283040364,139.4849006652832,0.0,0.0,0
2022-02-08,131.01947021484375,132.81426060434862,126.93135260971684,131.36846272918666,563942,Chemicals,-0.0011403750103968768,-0.03125005294082184,-0.024533235502293693,-0.022273432574679064,133.9509704589844,137.5654724121094,139.75411682128907,139.25805892944337,0.0,0.0,0
2022-02-09,130.7702178955078,132.5151503542753,128.62644981772058,131.01949396104604,211791,Chemicals,-0.0019024067104470577,-0.0026564120557611703,-0.002252094381373415,0.01335444059448232,132.84418640136718,136.46367340087892,138.67392171223958,139.11098556518556,0.0,0.0,0
2022-02-10,129.5736846923828,131.61775129711452,128.62643876763465,131.01948270537764,179158,Chemicals,-0.009149890719621578,-8.590834887911569e-08,-0.006772048741306991,-8.590834887911569e-08,131.2787322998047,135.03282928466797,137.22147216796876,138.9065788269043,0.0,0.0,0
