Date,Close,High,Low,Open,Volume,Sector,return_ratio,pct_change_open,pct_change_high,pct_change_low,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30,up_or_down
2022-01-10,80.7842788696289,81.01492869973912,78.79494901402092,78.79494901402092,6685729,Financial Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,79.57337188720703,81.1879028972921,79.25623281006555,81.15907313858253,4069530,Financial Services,-0.014989389016841437,0.0300034983732389,0.002135090412707541,0.0058542305289461805,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-12,80.23649597167969,80.5248053271429,79.34273227720864,80.00584614104157,2879038,Financial Services,0.008333492332241788,-0.014209464856403287,-0.008167443011652398,0.0010913900910529684,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-13,80.75545501708984,81.59155338034026,79.97702204842143,80.15000650082894,4413423,Financial Services,0.0064678677592466816,0.0018018728223088143,0.013247446533568796,0.007994302099361805,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-14,80.26533508300781,81.01493832138853,80.06351499127523,80.75545869811495,2828831,Financial Services,-0.0060691867066851035,0.00755398812450192,-0.007067092548953324,0.0010814724109311502,80.32298736572265,0.0,0.0,0.0,0.0,0.0,0
2022-01-17,80.6113052368164,80.98610979457544,80.09235184799961,80.26533631093854,2211889,Financial Services,0.004310330897526304,-0.006069216806861566,-0.00035584211270667243,0.0003601747528512167,80.28839263916015,0.0,0.0,0.0,0.0,0.0,1
2022-01-18,78.65080261230469,81.41857153650933,78.42015275792535,80.7266278390408,3664375,Financial Services,-0.024320442632112638,0.00574708272965152,0.005339949567041202,-0.02087838665604158,80.10387878417968,0.0,0.0,0.0,0.0,0.0,0
2022-01-19,79.48688507080078,79.86168957028622,78.07417395505271,78.9102663735424,3162527,Financial Services,0.01063031057187569,-0.0225001528506803,-0.019121951378439306,-0.004411860863630768,79.9539566040039,0.0,0.0,0.0,0.0,0.0,1
2022-01-20,79.60220336914062,80.43830158382659,79.0255847197942,79.5157140911396,2926350,Financial Services,0.0014507839656456856,0.0076726102371922345,0.007220132915330968,0.01218598566651763,79.72330627441406,0.0,0.0,0.0,0.0,0.0,1
2022-01-21,76.63262176513672,79.5733745658689,76.20015777293091,79.40039014212024,3844671,Financial Services,-0.03730526892871311,-0.0014503290366879584,-0.01075267628638732,-0.035753319091299085,78.99676361083985,79.65987548828124,0.0,0.0,0.0,0.0,0
2022-01-24,74.52796173095703,77.09391593854144,73.9225133116922,77.09391593854144,5594007,Financial Services,-0.027464283300002945,-0.02904865076167007,-0.031159400249828884,-0.02989028537218874,77.78009490966797,79.03424377441407,0.0,0.0,0.0,0.0,0
2022-01-25,75.85419464111328,76.11367424918753,73.72070411402494,74.67212738840746,6732153,Financial Services,0.01779510507672133,-0.0314134847173233,-0.012714903341209949,-0.002730009960786095,77.22077331542968,78.66232604980469,0.0,0.0,0.0,0.0,1
2022-01-27,77.49755096435547,77.7281949110797,75.30639534363077,75.82535448867996,6043766,Financial Services,0.021664673008755075,0.015443876324481742,0.02121196588941965,0.021509442274903146,76.82290649414062,78.38843154907227,0.0,0.0,0.0,0.0,1
2022-01-28,77.9588394165039,79.54454063817009,77.72818961981254,78.24714872953412,4826314,Financial Services,0.005952297155307651,0.03193910872141981,0.02336791339575406,0.032159211248007136,76.49423370361328,78.10876998901367,0.0,0.0,0.0,0.0,1
2022-01-31,79.94818115234375,80.35180952987213,77.55521131927351,79.0544175189549,10509363,Financial Services,0.025517846991173876,0.010316909977271749,0.010148639808910564,-0.0022254255680610457,77.15734558105468,78.07705459594726,78.82569885253906,0.0,0.0,0.0,1
2022-02-01,80.4671401977539,80.81311494483371,79.11208856894739,80.40948067274171,9770014,Financial Services,0.006491192644161092,0.017140891000327674,0.005741070644962765,0.020074437593427863,78.34518127441406,78.06263809204101,78.80455627441407,0.0,0.0,0.0,1
2022-02-02,81.90868377685547,82.19699312198038,80.52480243965704,80.72661663497703,5238479,Financial Services,0.01791468636214555,0.003944012069000191,0.017124425634271967,0.017857117619622054,79.5560791015625,78.3884262084961,78.96024373372396,0.0,0.0,0.0,1
2022-02-03,81.07258605957031,82.62945770706936,80.69778742773543,82.39881374878682,5476739,Financial Services,-0.010207681026384807,0.020714321787707046,0.00526131879845293,0.002148219962514464,80.27108612060547,78.54699630737305,79.01598307291667,0.0,0.0,0.0,0
2022-02-04,81.07258605957031,81.90868433930764,79.22741093063527,81.59154523062622,28956586,Financial Services,0.0,-0.009797089077298593,-0.008722958951478788,-0.018220778338153054,80.89383544921876,78.69403457641602,79.03712514241536,0.0,0.0,0.0,0
2022-02-07,79.1120834350586,81.4762176578429,78.67961942852475,81.30323322836306,10684595,Financial Services,-0.024182065970748567,-0.003533601446672252,-0.005279863606076796,-0.006914166393625187,80.72661590576172,78.94198074340821,78.96024169921876,79.30092811584473,0.0,0.0,0
2022-02-08,78.01651000976562,79.34273186487036,76.92093798410033,79.11208790109974,8497857,Financial Services,-0.013848370283312095,-0.026950285250143313,-0.026185380891538768,-0.022352439643179234,80.23648986816406,79.29083557128907,78.7872553507487,79.16253967285157,0.0,0.0,0
2022-02-09,79.77520751953125,79.94819784965094,77.95886184430155,78.42015570472483,5328593,Financial Services,0.02254263244466448,-0.008746225952725561,0.007631020139459821,0.013493385382478795,79.80979461669922,79.68293685913086,78.86221567789714,79.17263145446778,0.0,0.0,1
2022-02-10,81.21674346923828,81.4185635384119,79.7751966851505,80.0058465168721,6287827,Financial Services,0.018069974300650937,0.020220449677731622,0.018391480087219803,0.02329863209748395,79.83862609863282,80.05485610961914,78.9775395711263,79.22164382934571,0.0,0.0,1
2022-02-11,80.12118530273438,81.30325269718357,79.9482008318318,80.87078858709216,5977837,Financial Services,-0.013489314145165854,0.01081098579511508,-0.0014162721155591695,0.0021686458181242596,79.64834594726562,80.27109069824219,79.01213836669922,79.18993034362794,0.0,0.0,0
2022-02-14,77.12274169921875,79.40038645898349,76.74793724375908,79.25623180160177,8892293,Financial Services,-0.037423854779308874,-0.019964647479004505,-0.023404552401948275,-0.0400292133503336,79.25047760009765,79.9885467529297,79.04481302897135,79.03280067443848,79.29083801269532,0.0,0
2022-02-15,78.11886596679688,78.36034254024686,75.94553995878373,78.36034254024686,9860857,Financial Services,0.012916089931852337,-0.011303707493910964,-0.013098726153856877,-0.01045496874302776,79.27094879150391,79.75371932983398,79.28420664469401,78.9081787109375,79.18422149658203,0.0,1
2022-02-16,78.4810791015625,79.99033062274638,78.23959640170901,78.4810791015625,5442447,Financial Services,0.004636692177784285,0.0015407865433159085,0.020801186284533424,0.030206598625413417,79.01212310791016,79.41095886230468,79.45933227539062,78.89969253540039,79.14052978515625,0.0,1
2022-02-17,76.57941436767578,78.99421663252843,76.36812162596506,78.99421663252843,5808171,Financial Services,-0.024230868836879416,0.006538359778436309,-0.012452930028703846,-0.023919790768540672,78.08465728759765,78.96164169311524,79.39812316894532,78.75431900024414,78.9942465209961,0.0,0
2022-02-18,76.21720886230469,76.94165088764389,75.49276683696549,75.97572614013804,6130407,Financial Services,-0.004729802497993263,-0.038211537769050286,-0.02598374706888773,-0.011462306134578992,77.30386199951172,78.47610397338867,79.28201446533203,78.58506927490234,78.81271667480469,0.0,0
2022-02-21,75.76441955566406,76.94163686464135,75.07016146183756,76.06626983277826,3556129,Financial Services,-0.00594077523172809,0.001191745011732026,-1.8225502540492045e-07,-0.005597958491051047,77.03219757080078,78.14133758544922,79.00309702555339,78.54165916442871,78.63268005371094,78.91439793904622,0
2022-02-22,74.70793914794922,75.28145586862998,73.40998057699589,74.88904807522755,5583067,Financial Services,-0.013944281681438242,-0.015476265105922482,-0.021577146830552008,-0.022115056801704447,76.35001220703126,77.81048049926758,78.61915028889975,78.55065803527832,78.39654541015625,78.7118532816569,0
2022-02-23,75.43238830566406,76.3681229715499,74.97961287302641,75.1607218178495,3587586,Financial Services,0.009697083950879204,0.003627683214093569,0.014434724865260318,0.02138172880163358,75.74027404785156,77.37619857788086,78.18739725748698,78.52956771850586,78.26780883789063,78.57382049560547,1
2022-02-24,70.63296508789062,74.1646108858213,70.39148240890407,74.10424328665448,8936817,Financial Services,-0.06362549729070499,-0.014056258450462766,-0.02885382015411697,-0.061191706496165454,74.55098419189453,76.3178207397461,77.49142252604166,78.18633842468262,77.91365203857421,78.25370279947917,0
2022-02-25,72.77610778808594,74.22499171812251,71.9611144156655,72.11203956916263,5895191,Financial Services,0.03034196139902301,-0.026883800834258342,0.0008141461484125756,0.02229860706219311,73.86276397705078,75.58331298828125,76.93832397460938,77.92720184326171,77.64060821533204,77.98772455851237,1
2022-02-28,73.98351287841797,74.43628836254679,71.17630856151557,71.23667616960186,7189902,Financial Services,0.0165906796478843,-0.012138935534075523,0.002846704856858784,-0.010905971378051493,73.50658264160157,75.26939010620117,76.59641927083334,77.62896842956543,77.53464385986328,77.77833048502605,1
2022-03-02,73.772216796875,74.85887668176535,73.04777482656135,73.65147544496268,4452767,Financial Services,-0.0028559887645536186,0.03389825866680818,0.005677181499973649,0.026293387545215596,73.31943817138672,74.83472518920898,76.31346638997395,77.29422225952149,77.5044140625,77.55036087036133,0
2022-03-03,74.104248046875,75.2814654355258,73.7722139478094,74.104248046875,3089573,Financial Services,0.0045007628131090716,0.006147502126425897,0.005645138859843302,0.009917333183222965,73.0538101196289,74.39704208374023,75.9354024251302,76.90400047302246,77.43441619873047,77.39880905151367,1
2022-03-04,74.58721923828125,75.46258646956035,73.47037541499616,73.59111678157966,3459053,Financial Services,0.006517456207109085,-0.0069244514156699966,0.002405918016960884,-0.004091493485972708,73.84466094970703,74.19782257080078,75.49343414306641,76.57973213195801,77.3180029296875,77.23548685709635,1
2022-03-07,72.86666107177734,73.89295328372121,71.93092640309551,73.65147059579564,5249878,Financial Services,-0.023067734446665655,0.0008201236352360919,-0.020800150899575764,-0.0209533298721436,73.8627716064453,73.86276779174804,75.00979919433594,76.16943588256837,77.11431579589843,77.01096878051757,0
2022-03-08,74.3155517578125,74.82870102400487,72.53463965260869,72.86667380063851,5603921,Financial Services,0.019884137199698504,-0.01065554820302439,0.012663558549226517,0.008392958073833334,73.92917938232422,73.71788101196289,74.8226531982422,75.92960929870605,76.88901062011719,76.93373311360678,1
2022-03-09,74.8890609741211,75.40221018781365,74.16461899907063,74.73813581853392,4744151,Financial Services,0.007717216689416606,0.025683373760351458,0.007664293993621563,0.022471737011011905,74.15254821777344,73.73599319458008,74.60733286539714,75.77323684692382,76.66588745117187,76.94576975504557,1
2022-03-10,74.79850006103516,76.12663634851155,74.28535091254699,75.6134933411829,5451014,Financial Services,-0.0012092675740350556,0.011712327489333818,0.009607492391714878,0.0016278909688443033,74.29139862060546,73.67260437011718,74.36182759602865,75.52440147399902,76.38148010253906,76.91057993570963,0
2022-03-11,75.88516998291016,76.06627894263674,74.25517706305016,74.25517706305016,4285499,Financial Services,0.014527964076663125,-0.017963940271926826,-0.0007928552839047143,-0.00040618842243012043,74.55098876953124,74.19782485961915,74.31554463704427,75.25782279968261,76.17398345947265,76.8568339029948,1
2022-03-14,74.70793914794922,76.18700664618086,73.83257216808484,76.06626531427557,4368282,Financial Services,-0.015513318810856713,0.02439006036828406,0.0015871382854835137,-0.005691251595918767,74.91924438476562,74.39100799560546,74.21492665608724,74.98716049194336,75.91939758300781,76.74847056070963,0
2022-03-15,73.68165588378906,75.28146490597904,73.28925418443906,74.67776431513904,5331370,Financial Services,-0.013737271779479032,-0.018253834250962497,-0.01188577659189638,-0.007358784445554489,74.79246520996094,74.36082229614257,74.07607574462891,74.81510620117187,75.70218048095703,76.53958638509114,0
2022-03-16,74.49665069580078,74.70794343288449,73.98350154106097,74.22498421872201,5318215,Financial Services,0.011061027364763998,-0.006063117991940703,-0.0076183622862656675,0.009472703254351345,74.71398315429687,74.43326568603516,74.061989847819,74.63399543762208,75.56138610839844,76.34057006835937,1
2022-03-17,75.91535186767578,76.63979382943633,74.8588757979467,74.88905960027834,6844035,Financial Services,0.019043824905204287,0.008946790471513921,0.025858701334582346,0.011832019824039808,74.937353515625,74.61437606811523,74.0941874186198,74.50570907592774,75.40699188232422,76.14079233805339,1
2022-03-21,75.22109985351562,76.33794976031045,75.10036463432543,76.06628323481114,3176026,Financial Services,-0.009145080633628289,0.015719567595270156,-0.003938477050155376,0.0032259212258349823,74.80453948974609,74.67776412963867,74.40006306966146,74.43779335021972,75.16716613769532,75.94574279785157,0
2022-03-22,75.82479858398438,76.00591369048075,74.61739729353137,75.3720231000645,2676033,Financial Services,0.00802565678572087,-0.009127041643450795,-0.004349554459770588,-0.006430958666388653,75.02791137695313,74.97357788085938,74.60330912272136,74.41817283630371,74.99531066894531,75.77081654866537,1
2022-03-23,76.24739074707031,76.60961482119802,75.67387390223853,76.03609797636624,3128263,Financial Services,0.005573271159011073,0.008810628254201314,0.007942817886193998,0.014158582944821418,75.54105834960937,75.16676177978516,74.75423431396484,74.44232139587402,74.96029663085938,75.67532679239909,1
2022-03-24,75.52294921875,76.60961530686143,75.3418402511183,75.94554090399771,3695230,Financial Services,-0.009501197630794267,-0.0011909747446097185,6.3394576255149104e-09,-0.004387691999872656,75.74631805419922,75.23015060424805,74.8709498087565,74.48307189941406,74.8564599609375,75.59220809936524,0
2022-03-25,75.00979614257812,76.06627214458626,74.8588709994341,76.06627214458626,2973326,Financial Services,-0.006794664158116248,0.0015897080875515446,-0.007092362493908766,-0.006410372378408025,75.5652069091797,75.25128021240235,74.93131968180339,74.46194229125976,74.71760864257813,75.4333610534668,0
