Date,Close,High,Low,Open,Volume,Sector,return_ratio,pct_change_open,pct_change_high,pct_change_low,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30,up_or_down
2022-01-10,818.3742065429688,834.5969340285719,811.7853077526735,823.4656227961314,250214,Consumer Durables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,831.3524169921875,837.7916043088426,811.6355629116163,816.1280106768097,371212,Consumer Durables,0.015858528220289658,-0.008910647774713731,0.0038278001631879555,-0.00018446360093871128,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-12,855.5117797851562,864.496674946353,829.00635124617,834.5969283067155,394050,Consumer Durables,0.029060314614079985,0.02262992739899916,0.03187555294200095,0.021402202082223543,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-13,838.5902099609375,863.5482519240607,832.8997642068015,862.9492832900336,229937,Consumer Durables,-0.019779470282067058,0.03397131480083582,-0.0010970811684744008,0.004696481462149071,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-14,848.9228515625,853.5650719408815,838.5902461173572,840.5868895604938,153180,Consumer Durables,0.012321443154033274,-0.025913914250304648,-0.011560651024347224,0.006832132934957658,838.55029296875,0.0,0.0,0.0,0.0,0.0,1
2022-01-17,949.3540649414062,993.0306407950528,843.6317689591474,847.8247324276421,3006769,Consumer Durables,0.11830428783258196,0.008610463661802514,0.16339184139417418,0.006011902553281878,864.7462646484375,0.0,0.0,0.0,0.0,0.0,1
2022-01-18,914.8120727539062,947.0579126685255,906.476110865184,937.4240838132245,457590,Consumer Durables,-0.03638473090609451,0.10568145509157967,-0.046295377240041624,0.07449262132882017,881.4381958007813,0.0,0.0,0.0,0.0,0.0,0
2022-01-19,924.1963500976562,957.3905479272509,902.9321092384756,918.056647028266,512628,Consumer Durables,0.010258147682179253,-0.020660272249648504,0.010910246480715147,-0.003909647021283047,895.1751098632812,0.0,0.0,0.0,0.0,0.0,1
2022-01-20,884.263427734375,938.6220553769016,879.022238916305,928.1895816381996,253683,Consumer Durables,-0.043208266683872676,0.011037374047379034,-0.019603799714738135,-0.026480252587690045,904.3097534179688,0.0,0.0,0.0,0.0,0.0,0
2022-01-21,842.9329223632812,897.3914210940259,834.1976072878466,883.5147247725322,272981,Consumer Durables,-0.04674003704641405,-0.04813117680853396,-0.043926769083131756,-0.0509937401398628,903.111767578125,870.8310302734375,0.0,0.0,0.0,0.0,0
2022-01-24,820.3209838867188,852.1674107531959,804.6473204214924,842.9828995144146,160271,Consumer Durables,-0.02682531180911374,-0.0458756646852182,-0.05039496620738426,-0.03542360540019829,877.3051513671875,871.0257080078125,0.0,0.0,0.0,0.0,0
2022-01-25,842.9828491210938,868.4899558027539,803.249597597833,821.069676106484,189581,Consumer Durables,0.027625607145878472,-0.025994861130105074,0.019154153096668125,-0.0017370626710435655,862.939306640625,872.1887512207031,0.0,0.0,0.0,0.0,1
2022-01-27,799.25634765625,837.5919262211034,792.1682877907575,830.3041898243177,170639,Consumer Durables,-0.051871163820751076,0.011246930664427612,-0.035576726449405016,-0.013795599574795703,837.9513061523437,866.5632080078125,0.0,0.0,0.0,0.0,0
2022-01-28,798.2081298828125,854.0642430621411,781.186756512128,810.5374398519348,280329,Consumer Durables,-0.0013114913338021505,-0.023806636428710948,0.01966627939616683,-0.013862624202308549,820.7402465820312,862.525,0.0,0.0,0.0,0.0,0
2022-01-31,841.1858520507812,851.5185183528628,803.6489799682118,806.344460783221,256302,Consumer Durables,0.05384275173228126,-0.005173084995900634,-0.0029807180548280243,0.028753973705819114,820.3908325195313,861.7513000488282,854.0176310221354,0.0,0.0,0.0,1
2022-02-01,825.2626953125,851.5185450333,821.119635695476,841.5353275780359,142057,Consumer Durables,-0.018929415775908676,0.043642473541187554,3.133277393096989e-08,0.021739162448703775,821.3791748046875,849.3421630859375,854.4768636067708,0.0,0.0,0.0,0
2022-02-02,831.4522094726562,840.5868774666712,825.9115361842124,833.0495607638172,72170,Consumer Durables,0.007500053250089733,-0.010083672706457825,-0.012837850250462024,0.005835812810246255,819.073046875,841.0061767578125,854.4835164388021,0.0,0.0,0.0,1
2022-02-03,814.7802734375,836.7932545633008,813.6321791184165,834.4471620270695,68831,Consumer Durables,-0.020051586663929033,0.0016776928157440363,-0.0045130646278984665,-0.014867642026805572,822.17783203125,830.0645690917969,851.7680826822917,0.0,0.0,0.0,0
2022-02-04,808.6904907226562,826.9597658680524,806.1447825432745,819.6221256570011,67888,Consumer Durables,-0.00747414108241895,-0.01776629731001156,-0.01175139574993378,-0.009202434180092034,824.2743041992187,822.507275390625,849.7747680664063,0.0,0.0,0.0,0
2022-02-07,798.80712890625,819.77188450857,793.6657478021166,809.3893145038566,66423,Consumer Durables,-0.012221439388478972,-0.012484791262732275,-0.00869193599997864,-0.015479892708339937,815.7985595703125,818.0946960449219,846.4337198893229,844.4628631591797,0.0,0.0,0
2022-02-08,831.8016357421875,837.5419854006668,791.2198350878504,801.6523088276306,264757,Consumer Durables,0.04130472255688877,-0.00955906575189791,0.021676885030949222,-0.0030817919521406445,817.10634765625,819.2427612304688,838.5968912760417,845.1342346191407,0.0,0.0,1
2022-02-09,862.599853515625,881.4681580365879,826.6103683830752,835.5952636915869,163923,Consumer Durables,0.037025916336359765,0.04234124256885874,0.052446532116127154,0.044729077464666034,823.3358764648438,821.2044616699219,835.1160766601563,846.6966064453125,0.0,0.0,1
2022-02-10,866.7928466796875,874.5298401283113,847.6250571752621,862.6497871050772,84971,Consumer Durables,0.004860878595067453,0.03237754519331015,-0.00787131996206325,0.025422725864536977,833.7383911132813,827.9581115722656,831.2891764322917,847.2606597900391,0.0,0.0,1
2022-02-11,882.8158569335938,907.9236717718765,861.5516171555795,873.9807343636612,331246,Consumer Durables,0.018485397422560057,0.013135049040710944,0.03818489674253489,0.016430094724580346,848.5634643554688,836.4188842773438,831.1926717122395,849.4719421386719,0.0,0.0,1
2022-02-14,817.9249877929688,882.5164164309653,813.6322165059238,878.4233216780738,110516,Consumer Durables,-0.07350442182361727,0.005083163895651666,-0.027983911126942207,-0.05561988358615355,852.3870361328125,834.0927978515625,829.5254760742188,847.9220489501953,846.0476977539063,0.0,0
2022-02-15,819.2227783203125,836.6435045051506,786.1783537911937,833.5986354484403,124663,Consumer Durables,0.001586686489241096,-0.05102857030708585,-0.05197966980753954,-0.03374234962404565,849.8712646484375,833.4888061523437,829.4522623697917,841.4154846191407,846.081640625,0.0,1
2022-02-16,817.2261352539062,837.8415031357874,810.1380754181608,832.9996671690388,114180,Consumer Durables,-0.002437240661813722,-0.000718533181234382,0.0014319105140789823,0.030476190945001314,840.7965209960937,832.0661987304687,827.7351481119791,836.5361877441406,845.5165893554688,0.0,0
2022-02-17,823.1162719726562,830.6036849984839,810.337765928455,821.3193050330023,161871,Consumer Durables,0.007207474730259289,-0.014022048983203694,-0.008638648372293,0.00024648947673666655,832.0612060546875,832.8997985839844,829.3258097330729,831.4821838378906,844.2207690429688,0.0,1
2022-02-18,810.1380615234375,827.1095304647787,809.6389006722216,827.1095304647787,46147,Consumer Durables,-0.015767165455392584,0.007049907869319805,-0.004206765027428894,-0.0008624369807480603,817.5256469726562,833.0445556640625,830.1211385091145,827.7759155273437,843.0826831054687,0.0,0
2022-02-21,787.5760498046875,816.0282195661282,784.1817314951454,814.979932986633,75533,Consumer Durables,-0.027849588595211694,-0.014665043783656628,-0.013397634159073912,-0.031442621094341816,811.455859375,831.9214477539062,826.5471516927083,825.0080718994141,840.6288110351562,840.2823913574218,0
2022-02-22,814.880126953125,826.6104074942573,768.8575187350488,778.6909635815467,312857,Consumer Durables,0.0346684960204271,-0.04452743918748914,0.012967919092008229,-0.019541659980880977,810.5873291015625,830.229296875,825.85498046875,824.7360290527344,835.249853515625,840.1659220377604,1
2022-02-23,782.1351318359375,826.6103504623113,778.6909098558006,817.6254553485905,112731,Consumer Durables,-0.04018381849563879,0.049999927555299584,-6.899495275103362e-08,0.01278961430582104,803.5691284179687,822.1828247070313,822.5671752929687,821.6936431884766,829.9427758789062,838.5253458658855,0
2022-02-24,720.5386962890625,773.6993275012447,718.791633291479,773.6993275012447,180748,Consumer Durables,-0.07875421143950811,-0.053724021873338246,-0.06400963033123674,-0.07692304585321774,783.05361328125,807.5574096679687,816.2844034830729,817.7577606201172,821.7964697265625,834.0262430826823,0
2022-02-25,700.8218383789062,735.8130020259526,694.3327472828053,723.7832376420328,363389,Consumer Durables,-0.02736405138502973,-0.06451613447878002,-0.048967763223538685,-0.03402778340180734,761.1903686523438,789.3580078125,809.0931599934896,812.8884460449219,814.4588061523438,829.4339640299479,0
