Date,Close,High,Low,Open,Volume,Sector,return_ratio,pct_change_open,pct_change_high,pct_change_low,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30,up_or_down
2022-01-10,6663.76123046875,6762.649868154104,6614.218080219226,6668.094903495964,14665,Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,6906.05810546875,6963.874236150149,6602.349442455746,6648.395738869397,27355,Services,0.036360377663614996,-0.0029542417904458995,0.02975525451104999,-0.0017944128269636872,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-12,7299.4951171875,7377.256916173128,6921.521506829497,6962.59401073803,53497,Services,0.05696983803353706,0.04725926136311265,0.0593610203178383,0.048342195025508294,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-01-13,7146.08984375,7387.106704191319,7072.218776708087,7306.3410042254945,32593,Services,-0.021015874519360933,0.049370535314470665,0.0013351558892571447,0.021772275030843335,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-14,7112.109375,7151.45822364564,6996.378033020403,7091.622657473209,17150,Services,-0.004755113564618774,-0.0293879448862443,-0.031899969769216496,-0.010723755313885475,7025.502734375,0.0,0.0,0.0,0.0,0.0,0
2022-01-17,7022.47900390625,7130.97136366754,6945.062509520491,7130.97136366754,12078,Services,-0.012602501785027753,0.005548618150581497,-0.002864710851608221,-0.007334584160221258,7097.2462890625,0.0,0.0,0.0,0.0,0.0,0
2022-01-18,6983.32666015625,7118.215409373089,6953.827771807551,7091.621827519889,8983,Services,-0.005575288118087829,-0.005518117257928945,-0.0017888101976460957,0.0012620854420020144,7112.7,0.0,0.0,0.0,0.0,0.0,0
2022-01-19,6939.15234375,7001.499328346468,6834.550726509972,6943.879899394049,20543,Services,-0.006325683811741034,-0.02083330607852063,-0.016396817785667372,-0.01715271778532612,7040.6314453125,0.0,0.0,0.0,0.0,0.0,0
2022-01-20,6891.08740234375,6983.771069168037,6841.446138698425,6937.971005037677,6718,Services,-0.00692663008754113,-0.0008509499648586827,-0.0025320661114193177,0.0010089049689405716,6989.63095703125,0.0,0.0,0.0,0.0,0.0,0
2022-01-21,6876.55859375,6919.256163915745,6816.181504578354,6894.632476499674,10914,Services,-0.002108347746221928,-0.006246571008517443,-0.0092378321988692,-0.0036928791965724628,6942.52080078125,6984.011767578125,0.0,0.0,0.0,0.0,0
2022-01-24,6652.4345703125,6909.161061781266,6555.811116178924,6876.559200579125,23291,Services,-0.03259246909365432,-0.0026213545076045897,-0.0014589866158049025,-0.03819886372223835,6868.5119140625,6982.8791015625,0.0,0.0,0.0,0.0,0
2022-01-25,6597.37548828125,6727.831495136571,6341.584432042656,6550.885774251099,20942,Services,-0.00827653116303606,-0.04735993929938076,-0.02624480237517368,-0.032677372843702424,6791.3216796875,6952.01083984375,0.0,0.0,0.0,0.0,0
2022-01-27,6580.87744140625,6643.421605519376,6463.372920112055,6598.163077068113,10052,Services,-0.0025006984829505363,0.0072169328616356054,-0.012546373921257348,0.019204741240064216,6719.66669921875,6880.149072265625,0.0,0.0,0.0,0.0,0
2022-01-28,6614.95703125,6745.856949950294,6551.132620159119,6574.525125286544,19148,Services,0.0051785784110374156,-0.0035825049343995996,0.015419064228260781,0.013578003487000112,6664.440625,6827.035791015625,0.0,0.0,0.0,0.0,1
