Date,Close,High,Low,Open,Volume,Sector
2022-01-10,977.5984497070312,986.299372061708,943.7300651859244,969.5055697572416,283886,Information Technology
2022-01-11,985.87841796875,994.5326294669336,965.5293260676156,965.5293260676156,169532,Information Technology
2022-01-12,974.9319458007812,991.1644151304612,966.9326028228984,990.7433309586864,244730,Information Technology
2022-01-13,969.4120483398438,984.1007724297452,965.8100480205052,977.5516394099238,137169,Information Technology
2022-01-14,960.0093994140624,968.5232502130062,949.6243675952268,963.6582252444172,227616,Information Technology
2022-01-17,956.7816162109376,973.8093170679964,950.5131486462404,960.0093576466908,164489,Information Technology
2022-01-18,945.554443359375,978.8614381504592,935.5903829395072,960.5706004808678,222025,Information Technology
2022-01-19,922.4454345703124,957.9978724015232,912.2007075113264,950.9809438822052,209357,Information Technology
2022-01-20,913.2766723632812,929.0413491523482,900.880098469758,916.8786728794574,233565,Information Technology
2022-01-21,897.0440063476562,945.6479359193236,884.1328710796545,930.8656199717882,898905,Information Technology
2022-01-24,878.3790283203125,920.6209579200992,858.8719912303364,901.7220203306327,627674,Information Technology
2022-01-25,871.50244140625,899.9911799776702,857.3750494703195,879.1742939644773,203998,Information Technology
2022-01-27,850.077392578125,868.2278687095196,843.9025189396408,862.6143264549321,326840,Information Technology
2022-01-28,857.9832763671875,887.1737120603487,852.9778899184573,856.0653272187916,201233,Information Technology
2022-01-31,877.4434204101562,881.6068090474114,862.6143356379852,867.4794170645335,124885,Information Technology
2022-02-01,913.9314575195312,917.0657196154314,882.3552815844471,884.273287583629,197338,Information Technology
2022-02-02,938.49072265625,942.8412409285424,913.136245245604,923.053480805274,226190,Information Technology
2022-02-03,904.6691284179688,939.3327405400244,898.1667638629715,938.3971501610004,170625,Information Technology
2022-02-04,898.3539428710938,920.1999565837534,894.8454787563899,906.587127239484,122741,Information Technology
2022-02-07,876.7886352539062,907.2420937515168,874.8706290997268,902.8915752073248,100056,Information Technology
2022-02-08,856.1588745117188,884.0395180979515,850.9663584706824,882.2618732424296,125293,Information Technology
2022-02-09,853.3988647460938,869.678104560532,851.4808586113904,860.6496908435121,101016,Information Technology
2022-02-10,843.6218872070312,859.9479513420969,836.5113658026492,859.9011261382999,217774,Information Technology
2022-02-11,829.4476928710938,839.7859558086958,817.285017155348,837.3534435071102,179867,Information Technology
2022-02-14,822.5243530273438,837.1663090594963,795.2518690302148,795.2518690302148,287466,Information Technology
2022-02-15,838.7100219726562,849.048284428386,813.028054179909,826.6408830218638,155582,Information Technology
2022-02-16,828.93310546875,848.3933746278219,824.2551534062853,846.709323306116,213989,Information Technology
2022-02-17,818.173828125,845.1655890929352,807.6484358249357,835.4822510184391,267083,Information Technology
2022-02-18,816.0687866210938,820.0918142171884,806.6661138280128,818.1738651764363,158005,Information Technology
2022-02-21,794.5501098632812,807.9290405338104,783.1358960988655,802.7365254785932,282507,Information Technology
2022-02-22,785.9426879882812,793.7080767283184,755.0682054211733,757.8282084653777,162229,Information Technology
2022-02-23,777.4755859375,800.0232906784822,771.8620438007672,788.6091340169149,144179,Information Technology
2022-02-24,740.4730834960938,765.359766974832,733.4561550223242,753.1503228512552,342937,Information Technology
2022-02-25,757.8281860351562,773.6864539414875,748.472282503858,749.4078728569879,127773,Information Technology
2022-02-28,764.611328125,771.8621544241358,753.1503446199143,757.8282970709697,236259,Information Technology
2022-03-02,762.4594116210938,782.9956324220785,753.4309413754781,757.8282276977153,94034,Information Technology
2022-03-03,821.1209716796875,832.4883612518814,764.4241568105056,767.1373919253335,819531,Information Technology
2022-03-04,822.5243530273438,835.8565167140267,799.2281283753658,819.5772203181979,179618,Information Technology
2022-03-07,860.50927734375,883.0102152245366,796.1874368247146,796.1874368247146,1029195,Information Technology
2022-03-08,856.2056884765625,879.0340629357287,832.0206392367082,865.4212322705264,262144,Information Technology
