Date,Close,High,Low,Open,Volume,Sector
2022-01-10,518.1220092773438,520.0245500287734,515.341414020927,519.0976650935328,99596,Capital Goods
2022-01-11,516.7073364257812,522.9027870676764,515.1463108187816,519.0489343855905,157467,Capital Goods
2022-01-12,523.7319946289062,531.7323836878311,521.2440843765573,530.7079570603111,226365,Capital Goods
2022-01-13,519.1464233398438,529.7810952972071,516.5609712194488,529.7810952972071,124502,Capital Goods
2022-01-14,517.0975341796875,522.0733545567911,516.1218784548201,521.9758128040241,99904,Capital Goods
2022-01-17,516.9512329101562,520.7075436957191,515.4877491221129,517.0488342256104,92031,Capital Goods
2022-01-18,513.9266357421875,526.8540736607142,512.7070661272321,520.9513686341899,131964,Capital Goods
2022-01-19,512.0728759765625,517.926810241167,510.2191658556836,514.8535304818289,112772,Capital Goods
2022-01-20,498.7064514160156,515.048715683406,497.2917683844204,512.2192900709119,157892,Capital Goods
2022-01-21,487.7303466796875,501.4870999283731,482.5105819998215,500.5114440919366,181438,Capital Goods
2022-01-24,449.9236450195313,487.827877018824,444.9965953715014,480.0226309865228,484435,Capital Goods
2022-01-25,468.2171936035156,473.193043938,439.0450923136083,449.92364809044864,248354,Capital Goods
2022-01-27,478.364013671875,480.4128967504472,453.6799345207159,461.5827522382651,168700,Capital Goods
2022-01-28,493.096435546875,501.4870813848991,480.9983095773448,480.9983095773448,139957,Capital Goods
2022-01-31,484.36431884765625,501.4870656985135,481.2422084743031,493.09642012294665,102862,Capital Goods
2022-02-01,475.5834045410156,490.2670115850972,470.7051258187759,483.92524924618544,103760,Capital Goods
2022-02-02,496.8526916503906,502.4627122237628,475.5834081690314,475.5834081690314,305486,Capital Goods
2022-02-03,491.3890380859375,504.6579629308824,488.8035561689165,502.4627373792256,62061,Capital Goods
2022-02-04,487.7303466796875,491.3890560663244,480.4617285630273,487.9742606387966,70679,Capital Goods
2022-02-07,486.266845703125,497.3893158896509,480.0226545260098,492.41349511977376,48703,Capital Goods
