Date,Close,High,Low,Open,Volume,Sector
2022-01-10,399.4566650390625,405.681212108069,398.0240534448884,405.48359595273854,3564673,Metals & Mining
2022-01-11,379.3504333496094,398.86383566880215,378.0165998189124,395.208148236816,8641956,Metals & Mining
2022-01-12,385.7231750488281,389.8728729716449,381.91929031157787,382.3639115718765,3823504,Metals & Mining
2022-01-13,408.25006103515625,409.5344755563217,386.4641920729919,386.8100052600722,12631114,Metals & Mining
2022-01-14,413.634765625,416.3518219299143,403.7051719169284,406.0764150253642,6714395,Metals & Mining
2022-01-17,413.634765625,418.5254790346424,409.5838756490931,414.9685992959927,5629017,Metals & Mining
2022-01-18,397.5794372558594,416.59883159795794,395.7022043641806,414.96860382760514,5251367,Metals & Mining
2022-01-19,404.1003723144531,408.6452725078013,393.5779603371524,397.678239258111,6338539,Metals & Mining
2022-01-20,413.1901245117188,415.5613673332632,402.9641078073204,406.5209871156314,5606748,Metals & Mining
2022-01-21,400.2964782714844,412.39972875327646,396.1961994447857,409.0404652621977,6469700,Metals & Mining
2022-01-24,372.4342956542969,397.82640142131527,366.2097491464989,397.18419420238087,8097592,Metals & Mining
2022-01-25,372.0390625,378.75761918371353,366.85195549842206,372.4836837323595,5563162,Metals & Mining
2022-01-27,371.0016784667969,373.9163508511008,356.82357899832,365.5675659992406,6635808,Metals & Mining
2022-01-28,378.0166015625,391.9970838404641,375.44774255671416,375.44774255671416,6025485,Metals & Mining
2022-01-31,381.3758850097656,385.8713658940327,378.06601054728793,384.1917492585001,4610487,Metals & Mining
2022-02-01,406.224609375,408.7440796595157,381.3759006359814,385.0315884282629,10377270,Metals & Mining
2022-02-02,411.9057312011719,413.48656999619135,402.0255264222904,409.0404778456947,5440855,Metals & Mining
2022-02-03,412.4985656738281,420.6497349356463,408.3488674433779,408.6452916895491,6623741,Metals & Mining
2022-02-04,419.3158874511719,426.3308389191744,412.7455572618426,413.68418878260064,7140522,Metals & Mining
2022-02-07,416.5000305175781,429.0972919168766,414.7216056749449,420.896733811856,6533398,Metals & Mining
2022-02-08,417.2410278320313,424.25597912229,405.5823984750316,418.9206746733578,7882733,Metals & Mining
2022-02-09,411.510498046875,413.93116009618194,396.4431868938982,404.7919713640485,11868324,Metals & Mining
2022-02-10,435.6181945800781,436.80383113788616,412.99253312583136,412.99253312583136,16483464,Metals & Mining
2022-02-11,431.172119140625,439.4714849054527,428.6032599355139,430.7275280285041,9998336,Metals & Mining
2022-02-14,402.7665100097656,423.8607515791247,397.6782109804142,417.29042194984623,8907990,Metals & Mining
2022-02-15,410.7201232910156,412.5973561620784,388.2920464601299,404.7920004442961,11225764,Metals & Mining
2022-02-16,408.9910888671875,415.51199989940994,407.3608309571398,413.8817721413543,5635279,Metals & Mining
2022-02-17,410.4237060546875,416.54944516153057,404.3967750273727,411.0659133436325,4835093,Metals & Mining
2022-02-18,408.20062255859375,415.70958363504354,406.4715868572002,407.2126021577975,3632694,Metals & Mining
2022-02-21,410.17669677734375,418.5748708683128,404.10037684780576,405.13778629236384,6047365,Metals & Mining
2022-02-22,401.5809020996094,405.87876670152326,390.9596828403714,400.6422706624157,7263740,Metals & Mining
2022-02-23,398.1722412109375,407.0150362961456,395.85038712385017,406.0270158464907,4344345,Metals & Mining
2022-02-24,365.3699645996094,390.7127142521374,363.3445346589087,382.363929063216,9146123,Metals & Mining
2022-02-25,394.9611511230469,401.08688960526325,370.7546515545299,378.85643081784974,9564373,Metals & Mining
2022-02-28,419.7605285644531,421.291948326482,387.4028561789282,389.28008915715526,12206595,Metals & Mining
2022-03-02,438.8292846679688,446.8322564861793,415.7096117557986,416.9446373403375,13939790,Metals & Mining
2022-03-03,439.7678833007813,457.1570482616639,437.6930344434505,444.6091771998933,9613194,Metals & Mining
2022-03-04,430.5299072265625,447.3756436871956,421.0943240744761,441.74394526389466,10981256,Metals & Mining
2022-03-07,438.5328674316406,441.59573674996,424.008955263605,430.52989603602896,9816426,Metals & Mining
2022-03-08,436.70501708984375,439.6690782918111,421.0943068202788,438.5328608614549,7848374,Metals & Mining
2022-03-09,444.3621826171875,453.6989876201346,431.76492229841233,439.669085635683,6811358,Metals & Mining
2022-03-10,462.1959533691406,465.20943382579344,434.6301889089547,446.5852423564164,11549021,Metals & Mining
2022-03-11,473.5087890625,475.8306430935176,459.429497994914,460.4175184207095,11870331,Metals & Mining
2022-03-14,470.6435546875,479.881552068678,464.9130178974256,478.6959154494925,6558924,Metals & Mining
2022-03-15,447.0792846679688,468.6181199127221,440.45953513252965,466.8396950400336,8631742,Metals & Mining
2022-03-16,460.5461120605469,467.2795197126937,449.6538154228674,452.0303104636972,7602106,Metals & Mining
2022-03-17,472.4780883789063,481.8355729431922,465.3981020195967,468.3687282027004,7937854,Metals & Mining
2022-03-21,482.8258056640625,489.9057923751994,475.94384257704286,480.2017584490112,7437561,Metals & Mining
2022-03-22,488.27197265625,492.8764376016415,478.27085758230606,484.6577165257288,5845218,Metals & Mining
2022-03-23,505.7986145019531,509.31384345671614,480.8453722768064,493.8171128709171,13325630,Metals & Mining
2022-03-24,516.54248046875,524.1670404067584,505.79867798214656,506.689890138888,10208046,Metals & Mining
2022-03-25,524.464111328125,530.7519129879441,517.8791986804007,522.5331920944838,9882557,Metals & Mining
2022-03-28,514.71044921875,527.5831617947049,508.8186956060933,524.0184347948411,7807323,Metals & Mining
2022-03-29,529.8112182617188,535.2573667841386,513.522271048062,516.9385035723627,8356494,Metals & Mining
2022-03-30,514.7600708007812,531.3460698213539,510.84879400866015,530.7519686583255,16990894,Metals & Mining
2022-03-31,527.6326904296875,539.0696494556807,513.373721174136,515.8987413137868,18778369,Metals & Mining
2022-04-01,525.65234375,532.5343073437341,521.047908860885,528.7715258019423,7134107,Metals & Mining
2022-04-04,542.0897827148438,545.2584627464707,526.0483891602368,526.0483891602368,7806545,Metals & Mining
2022-04-05,540.5054321289062,552.3879373513064,538.7230684330556,546.5457418794878,8880806,Metals & Mining
2022-04-06,555.6556396484375,558.4282119382354,534.7127013376939,534.7127013376939,7073542,Metals & Mining
2022-04-07,544.5158081054688,560.4581445801693,542.6838856813282,559.467935844162,6844088,Metals & Mining
2022-04-08,557.2894287109375,563.9238389031891,545.1098741285437,547.0407931271338,6645250,Metals & Mining
2022-04-11,565.6072387695312,572.1425922137385,558.9233298407784,561.349353317242,6909601,Metals & Mining
2022-04-12,552.7840576171875,565.0131120119349,540.1588955309911,563.3793037691914,6939835,Metals & Mining
2022-04-13,546.9913330078125,562.1415146660344,544.6148078530719,554.8139458035386,5289646,Metals & Mining
2022-04-18,547.6348876953125,552.7839848182978,537.9308549082674,544.614763367781,4799385,Metals & Mining
2022-04-19,548.328125,564.3200213533491,540.3569562184354,553.3781657234002,5597174,Metals & Mining
2022-04-20,551.4967651367188,557.7350680581155,544.3672501818891,550.5560547542161,4782655,Metals & Mining
2022-04-21,535.4553833007812,554.5169018001618,518.2257268198292,554.5169018001618,14755221,Metals & Mining
2022-04-22,532.5838012695312,537.336852059163,527.781312562882,532.732356770789,4747073,Metals & Mining
2022-04-25,521.0479125976562,524.4641452415332,508.9673524557487,523.8204853095157,6834922,Metals & Mining
2022-04-26,520.0081787109375,529.2666068731754,517.928703955548,526.0484282532731,5144109,Metals & Mining
2022-04-27,534.564208984375,536.6931821290954,513.4232747858597,516.9385040204129,6986381,Metals & Mining
2022-04-28,539.9608764648438,543.7732168185663,530.8014445574363,539.6143275406654,7231399,Metals & Mining
2022-04-29,534.7622680664062,546.5457773517527,532.8809075466158,541.5452348336203,4427011,Metals & Mining
2022-05-02,527.6326904296875,534.1186058730149,515.1560847763869,526.8405355439697,3966334,Metals & Mining
