Date,Close,High,Low,Open,Volume,Sector
2022-01-10,1462.862548828125,1472.9355039127286,1450.2237655231454,1450.2237655231454,516543,Financial Services
2022-01-11,1449.463623046875,1468.2316723740678,1445.6149386831387,1468.1841119246997,383727,Financial Services
2022-01-12,1442.9541015625,1461.5321410431684,1433.5938571494062,1455.1177444553653,707506,Financial Services
2022-01-13,1423.5684814453125,1450.5089242732777,1414.0181111089562,1450.5089242732777,721974,Financial Services
2022-01-14,1411.0247802734375,1427.749703391792,1403.6601022070197,1423.5209991605482,648098,Financial Services
2022-01-17,1421.85791015625,1425.4214638157894,1406.4158442982457,1409.2666872258771,242945,Financial Services
2022-01-18,1390.4986572265625,1443.3818174673822,1383.181540011321,1429.127602631641,619696,Financial Services
2022-01-19,1401.7593994140625,1406.4157992469227,1375.0565280474982,1397.8632707379888,438787,Financial Services
2022-01-20,1400.239013671875,1414.6832380605867,1389.3107824827157,1409.1716780180157,421387,Financial Services
2022-01-21,1361.51513671875,1396.913104851902,1349.3990536664633,1396.913104851902,1031971,Financial Services
2022-01-24,1370.2100830078125,1383.5140159000423,1335.1446938273602,1365.5536832953144,1075305,Financial Services
2022-01-25,1389.6434326171875,1415.966286589676,1347.498492391756,1371.4455278025086,986255,Financial Services
2022-01-27,1364.1759033203125,1387.4102268141244,1335.1447730642772,1387.4102268141244,635964,Financial Services
2022-01-28,1366.8841552734375,1412.11750574305,1359.4244729419718,1368.8797220880642,692577,Financial Services
2022-01-31,1385.1295166015625,1395.060022323877,1374.1062805662568,1378.5251102703714,426747,Financial Services
2022-02-01,1394.1572265625,1418.151821720641,1373.2510446425356,1390.3561025770518,634634,Financial Services
2022-02-02,1396.818115234375,1426.9419776151317,1390.261152898815,1392.1617149670292,944374,Financial Services
2022-02-03,1351.442138671875,1401.6644659991505,1345.5978873591844,1401.6644659991505,1160781,Financial Services
2022-02-04,1349.9217529296875,1367.454391394591,1339.4686616820568,1362.51297647797,650058,Financial Services
2022-02-07,1352.1549072265625,1358.094163692347,1326.8298944562373,1349.9217699956482,711152,Financial Services
2022-02-08,1368.3570556640625,1376.00686398097,1340.3713271030097,1354.1504013624876,481143,Financial Services
2022-02-09,1383.941650390625,1387.4101990885652,1374.3913963605687,1376.0068275892072,258503,Financial Services
2022-02-10,1392.6368408203125,1396.913105428768,1368.4522351573776,1386.7451448713257,314990,Financial Services
2022-02-11,1353.3427734375,1392.5418665437653,1344.647678675526,1392.5418665437653,526337,Financial Services
2022-02-14,1287.8206787109375,1324.6440649993567,1282.879264241702,1292.3820736064554,2111735,Financial Services
2022-02-15,1286.6805419921875,1306.6364440467191,1238.216208431182,1306.6364440467191,2079343,Financial Services
2022-02-16,1288.5810546875,1335.1448243627858,1271.571001340594,1301.8849888804389,1449590,Financial Services
2022-02-17,1244.773193359375,1294.1878088630592,1241.0670739963773,1292.3822516348189,1877489,Financial Services
2022-02-18,1258.2196044921875,1271.5235384926289,1229.7111744912415,1238.2161430410845,1318749,Financial Services
2022-02-21,1256.12890625,1280.9312169444363,1243.442678205252,1252.47034763051,948243,Financial Services
2022-02-22,1281.453857421875,1285.7301216846845,1235.12766124144,1239.1663552674268,1193620,Financial Services
2022-02-23,1277.177734375,1298.4640531481375,1268.625204903739,1286.6805448986236,646286,Financial Services
2022-02-24,1249.6671142578125,1279.078265720712,1226.9553744522984,1259.122364100998,1566179,Financial Services
