Date,Stock,Predicted_Return,Rank
2025-03-17,360ONE,,1
2025-03-17,NHPC,,2
2025-03-17,NH,,3
2025-03-17,NEWGEN,,4
2025-03-17,NETWORK18,,5
2025-03-17,NESTLEIND,,6
2025-03-17,NCC,,7
2025-03-17,NBCC,,8
2025-03-17,NAVINFLUOR,,9
2025-03-17,NAUKRI,,10
2025-03-17,NATIONALUM,,11
2025-03-17,NATCOPHARM,,12
2025-03-17,NIACL,,13
2025-03-17,NAM-INDIA,,14
2025-03-17,MRPL,,15
2025-03-17,MRF,,16
2025-03-17,MPHASIS,,17
2025-03-17,MOTILALOFS,,18
2025-03-17,MOTHERSON,,19
2025-03-17,MMTC,,20
2025-03-17,MINDACORP,,21
2025-03-17,MGL,,22
2025-03-17,MFSL,,23
2025-03-17,METROPOLIS,,24
2025-03-17,METROBRAND,,25
2025-03-17,MUTHOOTFIN,,26
2025-03-17,NMDC,,27
2025-03-17,PEL,,28
2025-03-17,NTPC,,29
2025-03-17,POLYCAB,,30
2025-03-17,POLICYBZR,,31
2025-03-17,PNCINFRA,,32
2025-03-17,PNBHOUSING,,33
2025-03-17,PNB,,34
2025-03-17,PIIND,,35
2025-03-17,PIDILITIND,,36
2025-03-17,PGHH,,37
2025-03-17,PFIZER,,38
2025-03-17,PFC,,39
2025-03-17,PETRONET,,40
2025-03-17,POLYMED,,41
2025-03-17,PERSISTENT,,42
2025-03-17,PCBL,,43
2025-03-17,PAYTM,,44
2025-03-17,PATANJALI,,45
2025-03-17,PAGEIND,,46
2025-03-17,ONGC,,47
2025-03-17,OLECTRA,,48
2025-03-17,OIL,,49
2025-03-17,OFSS,,50
2025-03-17,OBEROIRLTY,,51
2025-03-17,NYKAA,,52
2025-03-17,NUVOCO,,53
2025-03-17,MCX,,54
2025-03-17,MAZDOCK,,55
2025-03-17,MAXHEALTH,,56
2025-03-17,LTF,,57
2025-03-17,KIMS,,58
2025-03-17,KEI,,59
2025-03-17,KEC,,60
2025-03-17,KARURVYSYA,,61
2025-03-17,KANSAINER,,62
2025-03-17,KALYANKJIL,,63
2025-03-17,KAJARIACER,,64
2025-03-17,JYOTHYLAB,,65
2025-03-17,JWL,,66
2025-03-17,JUSTDIAL,,67
2025-03-17,JUBLPHARMA,,68
2025-03-17,JUBLINGREA,,69
2025-03-17,JUBLFOOD,,70
2025-03-17,JSWSTEEL,,71
2025-03-17,JSWENERGY,,72
2025-03-17,JSL,,73
2025-03-17,JPPOWER,,74
2025-03-17,JMFINANCIL,,75
2025-03-17,JKTYRE,,76
2025-03-17,JKLAKSHMI,,77
2025-03-17,JKCEMENT,,78
2025-03-17,JINDALSTEL,,79
2025-03-17,JINDALSAW,,80
2025-03-17,KIRLOSBROS,,81
2025-03-17,KIRLOSENG,,82
2025-03-17,KNRCON,,83
2025-03-17,KOTAKBANK,,84
2025-03-17,MARUTI,,85
2025-03-17,MARICO,,86
2025-03-17,MAPMYINDIA,,87
2025-03-17,MANAPPURAM,,88
2025-03-17,MAHSEAMLES,,89
2025-03-17,MAHLIFE,,90
2025-03-17,MAHABANK,,91
2025-03-17,M&MFIN,,92
2025-03-17,M&M,,93
2025-03-17,LUPIN,,94
2025-03-17,LTTS,,95
2025-03-17,MASTEK,,96
2025-03-17,LTIM,,97
2025-03-17,LT,,98
2025-03-17,LODHA,,99
2025-03-17,LINDEINDIA,,100
2025-03-17,LICHSGFIN,,101
2025-03-17,LEMONTREE,,102
2025-03-17,LAURUSLABS,,103
2025-03-17,LATENTVIEW,,104
2025-03-17,LALPATHLAB,,105
2025-03-17,KSB,,106
2025-03-17,KPRMILL,,107
2025-03-17,KPITTECH,,108
2025-03-17,NLCINDIA,,109
2025-03-17,POONAWALLA,,110
2025-03-17,POWERGRID,,111
2025-03-17,POWERINDIA,,112
2025-03-17,TTML,,113
2025-03-17,TRIVENI,,114
2025-03-17,TRITURBINE,,115
2025-03-17,TRIDENT,,116
2025-03-17,TRENT,,117
2025-03-17,TORNTPOWER,,118
2025-03-17,TORNTPHARM,,119
2025-03-17,TITAN,,120
2025-03-17,TITAGARH,,121
2025-03-17,TIMKEN,,122
2025-03-17,TIINDIA,,123
2025-03-17,TVSMOTOR,,124
2025-03-17,THERMAX,,125
2025-03-17,TECHNOE,,126
2025-03-17,TECHM,,127
2025-03-17,TCS,,128
2025-03-17,TATASTEEL,,129
2025-03-17,TATAPOWER,,130
2025-03-17,TATAMOTORS,,131
2025-03-17,TATAINVEST,,132
2025-03-17,TATAELXSI,,133
2025-03-17,TATACONSUM,,134
2025-03-17,TATACOMM,,135
2025-03-17,TATACHEM,,136
2025-03-17,TEJASNET,,137
2025-03-17,UCOBANK,,138
2025-03-17,VINATIORGA,,139
2025-03-17,UJJIVANSFB,,140
2025-03-17,ZFCVINDIA,,141
2025-03-17,ZENSARTECH,,142
2025-03-17,ZEEL,,143
2025-03-17,YESBANK,,144
2025-03-17,WIPRO,,145
2025-03-17,WHIRLPOOL,,146
2025-03-17,WESTLIFE,,147
2025-03-17,WELSPUNLIV,,148
2025-03-17,WELCORP,,149
2025-03-17,VTL,,150
2025-03-17,VOLTAS,,151
2025-03-17,ZOMATO,,152
2025-03-17,VIPIND,,153
2025-03-17,VIJAYA,,154
2025-03-17,VGUARD,,155
2025-03-17,VEDL,,156
2025-03-17,VBL,,157
2025-03-17,VARROC,,158
2025-03-17,UTIAMC,,159
2025-03-17,USHAMART,,160
2025-03-17,UPL,,161
2025-03-17,UNOMINDA,,162
2025-03-17,UNIONBANK,,163
2025-03-17,ULTRACEMCO,,164
2025-03-17,TANLA,,165
2025-03-17,UBL,,166
2025-03-17,SYNGENE,,167
2025-03-17,SAREGAMA,,168
2025-03-17,SANOFI,,169
2025-03-17,SAMMAANCAP,,170
2025-03-17,SAIL,,171
2025-03-17,RVNL,,172
2025-03-17,RTNINDIA,,173
2025-03-17,ROUTE,,174
2025-03-17,RKFORGE,,175
2025-03-17,RITES,,176
2025-03-17,RHIM,,177
2025-03-17,RENUKA,,178
2025-03-17,RELIANCE,,179
2025-03-17,SAPPHIRE,,180
2025-03-17,REDINGTON,,181
2025-03-17,RCF,,182
2025-03-17,RBLBANK,,183
2025-03-17,RAYMOND,,184
2025-03-17,RATNAMANI,,185
2025-03-17,RAMCOCEM,,186
2025-03-17,RAJESHEXPO,,187
2025-03-17,RAILTEL,,188
2025-03-17,RADICO,,189
2025-03-17,QUESS,,190
2025-03-17,PRESTIGE,,191
2025-03-17,PRAJIND,,192
2025-03-17,RECLTD,,193
2025-03-17,SBICARD,,194
2025-03-17,SOLARINDS,,195
2025-03-17,SBILIFE,,196
2025-03-17,SUVENPHAR,,197
2025-03-17,SUPREMEIND,,198
2025-03-17,SUNTV,,199
2025-03-17,SUNPHARMA,,200
2025-03-17,SUNDRMFAST,,201
2025-03-17,SUNDARMFIN,,202
2025-03-17,SUMICHEM,,203
2025-03-17,STARHEALTH,,204
2025-03-17,SRF,,205
2025-03-17,SPARC,,206
2025-03-17,SONATSOFTW,,207
2025-03-17,SUZLON,,208
2025-03-17,SONACOMS,,209
2025-03-17,SOBHA,,210
2025-03-17,SKFINDIA,,211
2025-03-17,SJVN,,212
2025-03-17,SIEMENS,,213
2025-03-17,SHYAMMETL,,214
2025-03-17,SHRIRAMFIN,,215
2025-03-17,SHREECEM,,216
2025-03-17,SCI,,217
2025-03-17,SCHNEIDER,,218
2025-03-17,SCHAEFFLER,,219
2025-03-17,SBIN,,220
2025-03-17,JBMA,,221
2025-03-17,SWSOLAR,,222
2025-03-17,JBCHEPHARM,,223
2025-03-17,GRINDWELL,,224
2025-03-17,CASTROLIND,,225
2025-03-17,CARBORUNIV,,226
2025-03-17,CAPLIPOINT,,227
2025-03-17,CANFINHOME,,228
2025-03-17,CANBK,,229
2025-03-17,CAMS,,230
2025-03-17,BSOFT,,231
2025-03-17,BSE,,232
2025-03-17,BRITANNIA,,233
2025-03-17,BPCL,,234
2025-03-17,BOSCHLTD,,235
2025-03-17,CCL,,236
2025-03-17,BLUESTARCO,,237
2025-03-17,BLS,,238
2025-03-17,BIRLACORPN,,239
2025-03-17,BIOCON,,240
2025-03-17,BHEL,,241
2025-03-17,BHARTIARTL,,242
2025-03-17,BHARATFORG,,243
2025-03-17,BERGEPAINT,,244
2025-03-17,BEML,,245
2025-03-17,BEL,,246
2025-03-17,BDL,,247
2025-03-17,BBTC,,248
2025-03-17,BLUEDART,,249
2025-03-17,CEATLTD,,250
2025-03-17,CIEINDIA,,251
2025-03-17,CENTRALBK,,252
2025-03-17,CROMPTON,,253
2025-03-17,CRISIL,,254
2025-03-17,CREDITACC,,255
2025-03-17,CRAFTSMAN,,256
2025-03-17,COROMANDEL,,257
2025-03-17,CONCOR,,258
2025-03-17,COLPAL,,259
2025-03-17,COFORGE,,260
2025-03-17,COCHINSHIP,,261
2025-03-17,COALINDIA,,262
2025-03-17,CLEAN,,263
2025-03-17,CUB,,264
2025-03-17,CIPLA,,265
2025-03-17,CHOLAHLDNG,,266
2025-03-17,CHOLAFIN,,267
2025-03-17,CHENNPETRO,,268
2025-03-17,CHEMPLASTS,,269
2025-03-17,CHAMBLFERT,,270
2025-03-17,CHALET,,271
2025-03-17,CGPOWER,,272
2025-03-17,CGCL,,273
2025-03-17,CESC,,274
2025-03-17,CERA,,275
2025-03-17,CENTURYPLY,,276
2025-03-17,BAYERCROP,,277
2025-03-17,BATAINDIA,,278
2025-03-17,BASF,,279
2025-03-17,AUBANK,,280
2025-03-17,ANANTRAJ,,281
2025-03-17,ANANDRATHI,,282
2025-03-17,AMBUJACEM,,283
2025-03-17,AMBER,,284
2025-03-17,ALOKINDS,,285
2025-03-17,ALKYLAMINE,,286
2025-03-17,ALKEM,,287
2025-03-17,AJANTPHARM,,288
2025-03-17,AIAENG,,289
2025-03-17,AFFLE,,290
2025-03-17,ADANIPOWER,,291
2025-03-17,ADANIPORTS,,292
