Date,Stock,Predicted_Return,Rank
2025-04-01,360ONE,,1
2025-04-01,NHPC,,2
2025-04-01,NH,,3
2025-04-01,NEWGEN,,4
2025-04-01,NETWORK18,,5
2025-04-01,NESTLEIND,,6
2025-04-01,NCC,,7
2025-04-01,NBCC,,8
2025-04-01,NAVINFLUOR,,9
2025-04-01,NAUKRI,,10
2025-04-01,NATIONALUM,,11
2025-04-01,NATCOPHARM,,12
2025-04-01,NIACL,,13
2025-04-01,NAM-INDIA,,14
2025-04-01,MRPL,,15
2025-04-01,MRF,,16
2025-04-01,MPHASIS,,17
2025-04-01,MOTILALOFS,,18
2025-04-01,MOTHERSON,,19
2025-04-01,MMTC,,20
2025-04-01,MINDACORP,,21
2025-04-01,MGL,,22
2025-04-01,MFSL,,23
2025-04-01,METROPOLIS,,24
2025-04-01,METROBRAND,,25
2025-04-01,MUTHOOTFIN,,26
2025-04-01,NMDC,,27
2025-04-01,PEL,,28
2025-04-01,NTPC,,29
2025-04-01,POLYCAB,,30
2025-04-01,POLICYBZR,,31
2025-04-01,PNCINFRA,,32
2025-04-01,PNBHOUSING,,33
2025-04-01,PNB,,34
2025-04-01,PIIND,,35
2025-04-01,PIDILITIND,,36
2025-04-01,PGHH,,37
2025-04-01,PFIZER,,38
2025-04-01,PFC,,39
2025-04-01,PETRONET,,40
2025-04-01,POLYMED,,41
2025-04-01,PERSISTENT,,42
2025-04-01,PCBL,,43
2025-04-01,PAYTM,,44
2025-04-01,PATANJALI,,45
2025-04-01,PAGEIND,,46
2025-04-01,ONGC,,47
2025-04-01,OLECTRA,,48
2025-04-01,OIL,,49
2025-04-01,OFSS,,50
2025-04-01,OBEROIRLTY,,51
2025-04-01,NYKAA,,52
2025-04-01,NUVOCO,,53
2025-04-01,MCX,,54
2025-04-01,MAZDOCK,,55
2025-04-01,MAXHEALTH,,56
2025-04-01,LTF,,57
2025-04-01,KIMS,,58
2025-04-01,KEI,,59
2025-04-01,KEC,,60
2025-04-01,KARURVYSYA,,61
2025-04-01,KANSAINER,,62
2025-04-01,KALYANKJIL,,63
2025-04-01,KAJARIACER,,64
2025-04-01,JYOTHYLAB,,65
2025-04-01,JWL,,66
2025-04-01,JUSTDIAL,,67
2025-04-01,JUBLPHARMA,,68
2025-04-01,JUBLINGREA,,69
2025-04-01,JUBLFOOD,,70
2025-04-01,JSWSTEEL,,71
2025-04-01,JSWENERGY,,72
2025-04-01,JSL,,73
2025-04-01,JPPOWER,,74
2025-04-01,JMFINANCIL,,75
2025-04-01,JKTYRE,,76
2025-04-01,JKLAKSHMI,,77
2025-04-01,JKCEMENT,,78
2025-04-01,JINDALSTEL,,79
2025-04-01,JINDALSAW,,80
2025-04-01,KIRLOSBROS,,81
2025-04-01,KIRLOSENG,,82
2025-04-01,KNRCON,,83
2025-04-01,KOTAKBANK,,84
2025-04-01,MARUTI,,85
2025-04-01,MARICO,,86
2025-04-01,MAPMYINDIA,,87
2025-04-01,MANAPPURAM,,88
2025-04-01,MAHSEAMLES,,89
2025-04-01,MAHLIFE,,90
2025-04-01,MAHABANK,,91
2025-04-01,M&MFIN,,92
2025-04-01,M&M,,93
2025-04-01,LUPIN,,94
2025-04-01,LTTS,,95
2025-04-01,MASTEK,,96
2025-04-01,LTIM,,97
2025-04-01,LT,,98
2025-04-01,LODHA,,99
2025-04-01,LINDEINDIA,,100
2025-04-01,LICHSGFIN,,101
2025-04-01,LEMONTREE,,102
2025-04-01,LAURUSLABS,,103
2025-04-01,LATENTVIEW,,104
2025-04-01,LALPATHLAB,,105
2025-04-01,KSB,,106
2025-04-01,KPRMILL,,107
2025-04-01,KPITTECH,,108
2025-04-01,NLCINDIA,,109
2025-04-01,POONAWALLA,,110
2025-04-01,POWERGRID,,111
2025-04-01,POWERINDIA,,112
2025-04-01,TTML,,113
2025-04-01,TRIVENI,,114
2025-04-01,TRITURBINE,,115
2025-04-01,TRIDENT,,116
2025-04-01,TRENT,,117
2025-04-01,TORNTPOWER,,118
2025-04-01,TORNTPHARM,,119
2025-04-01,TITAN,,120
2025-04-01,TITAGARH,,121
2025-04-01,TIMKEN,,122
2025-04-01,TIINDIA,,123
2025-04-01,TVSMOTOR,,124
2025-04-01,THERMAX,,125
2025-04-01,TECHNOE,,126
2025-04-01,TECHM,,127
2025-04-01,TCS,,128
2025-04-01,TATASTEEL,,129
2025-04-01,TATAPOWER,,130
2025-04-01,TATAMOTORS,,131
2025-04-01,TATAINVEST,,132
2025-04-01,TATAELXSI,,133
2025-04-01,TATACONSUM,,134
2025-04-01,TATACOMM,,135
2025-04-01,TATACHEM,,136
2025-04-01,TEJASNET,,137
2025-04-01,UCOBANK,,138
2025-04-01,VINATIORGA,,139
2025-04-01,UJJIVANSFB,,140
2025-04-01,ZFCVINDIA,,141
2025-04-01,ZENSARTECH,,142
2025-04-01,ZEEL,,143
2025-04-01,YESBANK,,144
2025-04-01,WIPRO,,145
2025-04-01,WHIRLPOOL,,146
2025-04-01,WESTLIFE,,147
2025-04-01,WELSPUNLIV,,148
2025-04-01,WELCORP,,149
2025-04-01,VTL,,150
2025-04-01,VOLTAS,,151
2025-04-01,ZOMATO,,152
2025-04-01,VIPIND,,153
2025-04-01,VIJAYA,,154
2025-04-01,VGUARD,,155
2025-04-01,VEDL,,156
2025-04-01,VBL,,157
2025-04-01,VARROC,,158
2025-04-01,UTIAMC,,159
2025-04-01,USHAMART,,160
2025-04-01,UPL,,161
2025-04-01,UNOMINDA,,162
2025-04-01,UNIONBANK,,163
2025-04-01,ULTRACEMCO,,164
2025-04-01,TANLA,,165
2025-04-01,UBL,,166
2025-04-01,SYNGENE,,167
2025-04-01,SAREGAMA,,168
2025-04-01,SANOFI,,169
2025-04-01,SAMMAANCAP,,170
2025-04-01,SAIL,,171
2025-04-01,RVNL,,172
2025-04-01,RTNINDIA,,173
2025-04-01,ROUTE,,174
2025-04-01,RKFORGE,,175
2025-04-01,RITES,,176
2025-04-01,RHIM,,177
2025-04-01,RENUKA,,178
2025-04-01,RELIANCE,,179
2025-04-01,SAPPHIRE,,180
2025-04-01,REDINGTON,,181
2025-04-01,RCF,,182
2025-04-01,RBLBANK,,183
2025-04-01,RAYMOND,,184
2025-04-01,RATNAMANI,,185
2025-04-01,RAMCOCEM,,186
2025-04-01,RAJESHEXPO,,187
2025-04-01,RAILTEL,,188
2025-04-01,RADICO,,189
2025-04-01,QUESS,,190
2025-04-01,PRESTIGE,,191
2025-04-01,PRAJIND,,192
2025-04-01,RECLTD,,193
2025-04-01,SBICARD,,194
2025-04-01,SOLARINDS,,195
2025-04-01,SBILIFE,,196
2025-04-01,SUVENPHAR,,197
2025-04-01,SUPREMEIND,,198
2025-04-01,SUNTV,,199
2025-04-01,SUNPHARMA,,200
2025-04-01,SUNDRMFAST,,201
2025-04-01,SUNDARMFIN,,202
2025-04-01,SUMICHEM,,203
2025-04-01,STARHEALTH,,204
2025-04-01,SRF,,205
2025-04-01,SPARC,,206
2025-04-01,SONATSOFTW,,207
2025-04-01,SUZLON,,208
2025-04-01,SONACOMS,,209
2025-04-01,SOBHA,,210
2025-04-01,SKFINDIA,,211
2025-04-01,SJVN,,212
2025-04-01,SIEMENS,,213
2025-04-01,SHYAMMETL,,214
2025-04-01,SHRIRAMFIN,,215
2025-04-01,SHREECEM,,216
2025-04-01,SCI,,217
2025-04-01,SCHNEIDER,,218
2025-04-01,SCHAEFFLER,,219
2025-04-01,SBIN,,220
2025-04-01,JBMA,,221
2025-04-01,SWSOLAR,,222
2025-04-01,JBCHEPHARM,,223
2025-04-01,GRINDWELL,,224
2025-04-01,CASTROLIND,,225
2025-04-01,CARBORUNIV,,226
2025-04-01,CAPLIPOINT,,227
2025-04-01,CANFINHOME,,228
2025-04-01,CANBK,,229
2025-04-01,CAMS,,230
2025-04-01,BSOFT,,231
2025-04-01,BSE,,232
2025-04-01,BRITANNIA,,233
2025-04-01,BPCL,,234
2025-04-01,BOSCHLTD,,235
2025-04-01,CCL,,236
2025-04-01,BLUESTARCO,,237
2025-04-01,BLS,,238
2025-04-01,BIRLACORPN,,239
2025-04-01,BIOCON,,240
2025-04-01,BHEL,,241
2025-04-01,BHARTIARTL,,242
2025-04-01,BHARATFORG,,243
2025-04-01,BERGEPAINT,,244
2025-04-01,BEML,,245
2025-04-01,BEL,,246
2025-04-01,BDL,,247
2025-04-01,BBTC,,248
2025-04-01,BLUEDART,,249
2025-04-01,CEATLTD,,250
2025-04-01,CIEINDIA,,251
2025-04-01,CENTRALBK,,252
2025-04-01,CROMPTON,,253
2025-04-01,CRISIL,,254
2025-04-01,CREDITACC,,255
2025-04-01,CRAFTSMAN,,256
2025-04-01,COROMANDEL,,257
2025-04-01,CONCOR,,258
2025-04-01,COLPAL,,259
2025-04-01,COFORGE,,260
2025-04-01,COCHINSHIP,,261
2025-04-01,COALINDIA,,262
2025-04-01,CLEAN,,263
2025-04-01,CUB,,264
2025-04-01,CIPLA,,265
2025-04-01,CHOLAHLDNG,,266
2025-04-01,CHOLAFIN,,267
2025-04-01,CHENNPETRO,,268
2025-04-01,CHEMPLASTS,,269
2025-04-01,CHAMBLFERT,,270
2025-04-01,CHALET,,271
2025-04-01,CGPOWER,,272
2025-04-01,CGCL,,273
2025-04-01,CESC,,274
2025-04-01,CERA,,275
2025-04-01,CENTURYPLY,,276
2025-04-01,BAYERCROP,,277
2025-04-01,BATAINDIA,,278
2025-04-01,BASF,,279
2025-04-01,AUBANK,,280
2025-04-01,ANANTRAJ,,281
2025-04-01,ANANDRATHI,,282
2025-04-01,AMBUJACEM,,283
2025-04-01,AMBER,,284
2025-04-01,ALOKINDS,,285
2025-04-01,ALKYLAMINE,,286
2025-04-01,ALKEM,,287
2025-04-01,AJANTPHARM,,288
2025-04-01,AIAENG,,289
2025-04-01,AFFLE,,290
2025-04-01,ADANIPOWER,,291
2025-04-01,ADANIPORTS,,292
2025-04-01,ADANIGREEN,,293
2025-04-01,ADANIENT,,294
2025-04-01,ACE,,295
2025-04-01,ACC,,296
2025-04-01,ABSLAMC,,297
2025-04-01,ABFRL,,298
2025-04-01,ABCAPITAL,,299
2025-04-01,ABBOTINDIA,,300
2025-04-01,ABB,,301
2025-04-01,AAVAS,,302
2025-04-01,AARTIIND,,303
2025-04-01,ANGELONE,,304
2025-04-01,APARINDS,,305
2025-04-01,APLAPOLLO,,306
2025-04-01,APLLTD,,307
2025-04-01,BANKBARODA,,308
2025-04-01,BANDHANBNK,,309
2025-04-01,BALRAMCHIN,,310
2025-04-01,BALKRISIND,,311
2025-04-01,BALAMINES,,312
