Date,Stock,Predicted_Return,Rank
2025-02-13,JWL,-0.2116435170173645,1
2025-02-13,UNIONBANK,-0.21132758259773254,2
2025-02-13,MARICO,-0.21077607572078705,3
2025-02-13,NAVINFLUOR,-0.21288059651851654,4
2025-02-13,360ONE,-0.21132758259773254,5
2025-02-13,MARUTI,-0.2118769884109497,6
2025-02-13,DEVYANI,-0.20687207579612732,7
2025-02-13,MAXHEALTH,-0.21245509386062622,8
2025-02-13,GRINDWELL,-0.2116435170173645,9
2025-02-13,NH,-0.21245509386062622,10
2025-02-13,DLF,-0.20687206089496613,11
2025-02-13,APLAPOLLO,-0.2116435319185257,12
2025-02-13,HINDPETRO,-0.20687207579612732,13
2025-02-13,ASAHIINDIA,-0.2118769884109497,14
2025-02-13,CENTRALBK,-0.21132758259773254,15
2025-02-13,NIACL,-0.21132758259773254,16
2025-02-13,TECHM,-0.20687207579612732,17
2025-02-13,TECHNOE,-0.20687206089496613,18
2025-02-13,TTML,-0.20687206089496613,19
2025-02-13,ALOKINDS,-0.2035970836877823,20
2025-02-13,GAEL,-0.21077607572078705,21
2025-02-13,GSPL,-0.20687207579612732,22
2025-02-13,MUTHOOTFIN,-0.21132758259773254,23
2025-02-13,CCL,-0.21077607572078705,24
2025-02-13,MFSL,-0.21132758259773254,25
2025-02-13,ONGC,-0.20687207579612732,26
2025-02-13,RAJESHEXPO,-0.20769816637039185,27
2025-02-13,THERMAX,-0.2116435170173645,28
2025-02-13,TITAGARH,-0.2116435170173645,29
2025-02-13,ROUTE,-0.20687206089496613,30
2025-02-13,MAHLIFE,-0.20687206089496613,31
2025-02-13,SCHNEIDER,-0.2116435170173645,32
2025-02-13,RATNAMANI,-0.2116435170173645,33
2025-02-13,GRANULES,-0.21245509386062622,34
2025-02-13,TIMKEN,-0.2116435170173645,35
2025-02-13,NBCC,-0.20687206089496613,36
2025-02-13,ADANIPOWER,-0.20687204599380493,37
2025-02-13,EASEMYTRIP,-0.20687207579612732,38
2025-02-13,TRITURBINE,-0.2116435170173645,39
2025-02-13,KARURVYSYA,-0.21132758259773254,40
2025-02-13,TITAN,-0.20769818127155304,41
2025-02-13,IIFL,-0.21132758259773254,42
2025-02-13,KEC,-0.20687206089496613,43
2025-02-13,SIEMENS,-0.2116435170173645,44
2025-02-13,KEI,-0.2116435170173645,45
2025-02-13,KIMS,-0.21245509386062622,46
2025-02-13,KIRLOSBROS,-0.2116435170173645,47
2025-02-13,VEDL,-0.20687206089496613,48
2025-02-13,SHYAMMETL,-0.2116435170173645,49
2025-02-13,INFY,-0.20687206089496613,50
2025-02-13,KIRLOSENG,-0.2116435170173645,51
2025-02-13,KNRCON,-0.20687206089496613,52
2025-02-13,KOTAKBANK,-0.21132758259773254,53
2025-02-13,ULTRACEMCO,-0.21064113080501556,54
2025-02-13,GESHIP,-0.2106926441192627,55
2025-02-13,ADANIENT,-0.20687207579612732,56
2025-02-13,INDHOTEL,-0.20687207579612732,57
2025-02-13,OIL,-0.20687207579612732,58
2025-02-13,RBLBANK,-0.21132758259773254,59
2025-02-13,OFSS,-0.20687207579612732,60
2025-02-13,GAIL,-0.20687207579612732,61
2025-02-13,SOBHA,-0.20687206089496613,62
2025-02-13,CGCL,-0.21132758259773254,63
2025-02-13,NUVOCO,-0.21064113080501556,64
2025-02-13,TORNTPOWER,-0.20687204599380493,65
2025-02-13,GSFC,-0.21288058161735535,66
2025-02-13,EQUITASBNK,-0.21132758259773254,67
2025-02-13,ADANIPORTS,-0.2106926441192627,68
2025-02-13,GLENMARK,-0.21245509386062622,69
2025-02-13,ABB,-0.2116435170173645,70
2025-02-13,FINPIPE,-0.2116435170173645,71
2025-02-13,HSCL,-0.21288059651851654,72
2025-02-13,LALPATHLAB,-0.21245509386062622,73
2025-02-13,BRITANNIA,-0.21077606081962585,74
2025-02-13,LATENTVIEW,-0.20687206089496613,75
2025-02-13,LEMONTREE,-0.20687207579612732,76
2025-02-13,LODHA,-0.20687206089496613,77
2025-02-13,TATACOMM,-0.20687206089496613,78
2025-02-13,RCF,-0.21288059651851654,79
2025-02-13,ENGINERSIN,-0.20687206089496613,80
2025-02-13,INDUSINDBK,-0.21132758259773254,81
2025-02-13,LT,-0.20687206089496613,82
2025-02-13,SBICARD,-0.21132758259773254,83
2025-02-13,LTF,-0.21132758259773254,84
2025-02-13,GLAXO,-0.21245509386062622,85
2025-02-13,ABSLAMC,-0.21132758259773254,86
2025-02-13,APOLLOTYRE,-0.2118769884109497,87
2025-02-13,M&M,-0.2118769884109497,88
2025-02-13,RAMCOCEM,-0.21064113080501556,89
2025-02-13,FACT,-0.21288059651851654,90
2025-02-13,UBL,-0.21077606081962585,91
2025-02-13,VTL,-0.2035970836877823,92
2025-02-13,EIDPARRY,-0.21288058161735535,93
2025-02-13,M&MFIN,-0.21132758259773254,94
2025-02-13,KANSAINER,-0.20769816637039185,95
