Date,Stock,Predicted_Return,Rank
2025-04-02,360ONE,,1
2025-04-02,NHPC,,2
2025-04-02,NH,,3
2025-04-02,NEWGEN,,4
2025-04-02,NETWORK18,,5
2025-04-02,NESTLEIND,,6
2025-04-02,NCC,,7
2025-04-02,NBCC,,8
2025-04-02,NAVINFLUOR,,9
2025-04-02,NAUKRI,,10
2025-04-02,NATIONALUM,,11
2025-04-02,NATCOPHARM,,12
2025-04-02,NIACL,,13
2025-04-02,NAM-INDIA,,14
2025-04-02,MRPL,,15
2025-04-02,MRF,,16
2025-04-02,MPHASIS,,17
2025-04-02,MOTILALOFS,,18
2025-04-02,MOTHERSON,,19
2025-04-02,MMTC,,20
2025-04-02,MINDACORP,,21
2025-04-02,MGL,,22
2025-04-02,MFSL,,23
2025-04-02,METROPOLIS,,24
2025-04-02,METROBRAND,,25
2025-04-02,MUTHOOTFIN,,26
2025-04-02,NMDC,,27
2025-04-02,PEL,,28
2025-04-02,NTPC,,29
2025-04-02,POLYCAB,,30
2025-04-02,POLICYBZR,,31
2025-04-02,PNCINFRA,,32
2025-04-02,PNBHOUSING,,33
2025-04-02,PNB,,34
2025-04-02,PIIND,,35
2025-04-02,PIDILITIND,,36
2025-04-02,PGHH,,37
2025-04-02,PFIZER,,38
2025-04-02,PFC,,39
2025-04-02,PETRONET,,40
2025-04-02,POLYMED,,41
2025-04-02,PERSISTENT,,42
2025-04-02,PCBL,,43
2025-04-02,PAYTM,,44
2025-04-02,PATANJALI,,45
2025-04-02,PAGEIND,,46
2025-04-02,ONGC,,47
2025-04-02,OLECTRA,,48
2025-04-02,OIL,,49
2025-04-02,OFSS,,50
2025-04-02,OBEROIRLTY,,51
2025-04-02,NYKAA,,52
2025-04-02,NUVOCO,,53
2025-04-02,MCX,,54
2025-04-02,MAZDOCK,,55
2025-04-02,MAXHEALTH,,56
2025-04-02,LTF,,57
2025-04-02,KIMS,,58
2025-04-02,KEI,,59
2025-04-02,KEC,,60
2025-04-02,KARURVYSYA,,61
2025-04-02,KANSAINER,,62
2025-04-02,KALYANKJIL,,63
2025-04-02,KAJARIACER,,64
2025-04-02,JYOTHYLAB,,65
2025-04-02,JWL,,66
2025-04-02,JUSTDIAL,,67
2025-04-02,JUBLPHARMA,,68
2025-04-02,JUBLINGREA,,69
2025-04-02,JUBLFOOD,,70
2025-04-02,JSWSTEEL,,71
2025-04-02,JSWENERGY,,72
2025-04-02,JSL,,73
2025-04-02,JPPOWER,,74
2025-04-02,JMFINANCIL,,75
2025-04-02,JKTYRE,,76
2025-04-02,JKLAKSHMI,,77
2025-04-02,JKCEMENT,,78
2025-04-02,JINDALSTEL,,79
2025-04-02,JINDALSAW,,80
2025-04-02,KIRLOSBROS,,81
2025-04-02,KIRLOSENG,,82
2025-04-02,KNRCON,,83
2025-04-02,KOTAKBANK,,84
2025-04-02,MARUTI,,85
2025-04-02,MARICO,,86
2025-04-02,MAPMYINDIA,,87
2025-04-02,MANAPPURAM,,88
2025-04-02,MAHSEAMLES,,89
2025-04-02,MAHLIFE,,90
2025-04-02,MAHABANK,,91
2025-04-02,M&MFIN,,92
2025-04-02,M&M,,93
2025-04-02,LUPIN,,94
2025-04-02,LTTS,,95
2025-04-02,MASTEK,,96
2025-04-02,LTIM,,97
2025-04-02,LT,,98
2025-04-02,LODHA,,99
2025-04-02,LINDEINDIA,,100
2025-04-02,LICHSGFIN,,101
2025-04-02,LEMONTREE,,102
2025-04-02,LAURUSLABS,,103
2025-04-02,LATENTVIEW,,104
2025-04-02,LALPATHLAB,,105
2025-04-02,KSB,,106
2025-04-02,KPRMILL,,107
2025-04-02,KPITTECH,,108
2025-04-02,NLCINDIA,,109
2025-04-02,POONAWALLA,,110
2025-04-02,POWERGRID,,111
2025-04-02,POWERINDIA,,112
2025-04-02,TTML,,113
2025-04-02,TRIVENI,,114
2025-04-02,TRITURBINE,,115
2025-04-02,TRIDENT,,116
2025-04-02,TRENT,,117
2025-04-02,TORNTPOWER,,118
2025-04-02,TORNTPHARM,,119
2025-04-02,TITAN,,120
2025-04-02,TITAGARH,,121
2025-04-02,TIMKEN,,122
2025-04-02,TIINDIA,,123
2025-04-02,TVSMOTOR,,124
2025-04-02,THERMAX,,125
2025-04-02,TECHNOE,,126
2025-04-02,TECHM,,127
2025-04-02,TCS,,128
2025-04-02,TATASTEEL,,129
2025-04-02,TATAPOWER,,130
2025-04-02,TATAMOTORS,,131
2025-04-02,TATAINVEST,,132
2025-04-02,TATAELXSI,,133
2025-04-02,TATACONSUM,,134
2025-04-02,TATACOMM,,135
2025-04-02,TATACHEM,,136
2025-04-02,TEJASNET,,137
2025-04-02,UCOBANK,,138
2025-04-02,VINATIORGA,,139
2025-04-02,UJJIVANSFB,,140
2025-04-02,ZFCVINDIA,,141
2025-04-02,ZENSARTECH,,142
2025-04-02,ZEEL,,143
2025-04-02,YESBANK,,144
2025-04-02,WIPRO,,145
2025-04-02,WHIRLPOOL,,146
