Date,Stock,Predicted_Return,Rank
2025-03-27,SONACOMS,-0.20879879593849182,1
2025-03-27,JINDALSTEL,-0.20749787986278534,2
2025-03-27,SKFINDIA,-0.21246390044689178,3
2025-03-27,LICHSGFIN,-0.25385454297065735,4
2025-03-27,ABCAPITAL,-0.25385454297065735,5
2025-03-27,SYNGENE,-0.21326708793640137,6
2025-03-27,FINEORG,-0.20883089303970337,7
2025-03-27,TANLA,-0.20749789476394653,8
2025-03-27,HCLTECH,-0.20749787986278534,9
2025-03-27,MANAPPURAM,-0.25385451316833496,10
2025-03-27,APOLLOTYRE,-0.20879879593849182,11
2025-03-27,ATGL,-0.20749789476394653,12
2025-03-27,ALKEM,-0.21326708793640137,13
2025-03-27,BHARATFORG,-0.20879879593849182,14
2025-03-27,BLS,-0.20749789476394653,15
2025-03-27,LINDEINDIA,-0.20883089303970337,16
2025-03-27,NMDC,-0.20749787986278534,17
2025-03-27,NUVOCO,-0.20814310014247894,18
2025-03-27,JMFINANCIL,-0.25385451316833496,19
2025-03-27,ADANIPORTS,-0.2069484293460846,20
2025-03-27,AUBANK,-0.25385454297065735,21
2025-03-27,HDFCLIFE,-0.25385451316833496,22
2025-03-27,TECHM,-0.20749789476394653,23
2025-03-27,GUJGASLTD,-0.20749789476394653,24
2025-03-27,SJVN,-0.20749786496162415,25
2025-03-27,KEI,-0.21246390044689178,26
2025-03-27,NATCOPHARM,-0.21326708793640137,27
2025-03-27,OBEROIRLTY,-0.20749789476394653,28
2025-03-27,PNBHOUSING,-0.25385451316833496,29
2025-03-27,IDBI,-0.25385451316833496,30
2025-03-27,TRIDENT,-0.20406076312065125,31
2025-03-27,IDFCFIRSTB,-0.25385454297065735,32
2025-03-27,MFSL,-0.25385454297065735,33
2025-03-27,BDL,-0.21246390044689178,34
2025-03-27,NCC,-0.20749789476394653,35
2025-03-27,MAHLIFE,-0.20749789476394653,36
2025-03-27,PNCINFRA,-0.20749789476394653,37
2025-03-27,GODREJAGRO,-0.2141740620136261,38
2025-03-27,IPCALAB,-0.21326708793640137,39
2025-03-27,TRENT,-0.20749789476394653,40
2025-03-27,NETWORK18,-0.20749787986278534,41
2025-03-27,RECLTD,-0.25385454297065735,42
2025-03-27,SIEMENS,-0.21246390044689178,43
2025-03-27,IIFL,-0.25385451316833496,44
2025-03-27,TITAGARH,-0.21246390044689178,45
2025-03-27,TIMKEN,-0.21246390044689178,46
2025-03-27,TIINDIA,-0.20879879593849182,47
2025-03-27,ITC,-0.2141740620136261,48
2025-03-27,HSCL,-0.20883089303970337,49
2025-03-27,RELIANCE,-0.20749789476394653,50
2025-03-27,SHYAMMETL,-0.21246390044689178,51
2025-03-27,TCS,-0.20749789476394653,52
2025-03-27,TATAPOWER,-0.20749786496162415,53
2025-03-27,JBMA,-0.20879879593849182,54
2025-03-27,ASAHIINDIA,-0.20879879593849182,55
2025-03-27,ACE,-0.21246390044689178,56
2025-03-27,ROUTE,-0.20749787986278534,57
2025-03-27,LEMONTREE,-0.20749789476394653,58
2025-03-27,NAUKRI,-0.20749789476394653,59
2025-03-27,LAURUSLABS,-0.21326710283756256,60
2025-03-27,ASIANPAINT,-0.20749786496162415,61
2025-03-27,HOMEFIRST,-0.25385454297065735,62
2025-03-27,CESC,-0.20749786496162415,63
2025-03-27,KSB,-0.21246390044689178,64
2025-03-27,PEL,-0.25385454297065735,65
2025-03-27,HDFCBANK,-0.25385451316833496,66
