Date,Stock,Predicted_Return,Rank
2025-03-25,SCHNEIDER,-0.21263359487056732,1
2025-03-25,HONAUT,-0.1751239001750946,2
2025-03-25,SHREECEM,-0.1452750265598297,3
2025-03-25,MARUTI,-0.21067014336585999,4
2025-03-25,ABFRL,-0.2076556384563446,5
2025-03-25,SKFINDIA,-0.21263359487056732,6
2025-03-25,GILLETTE,-0.21328793466091156,7
2025-03-25,SOBHA,-0.2076556384563446,8
2025-03-25,IOB,-0.2189570516347885,9
2025-03-25,MARICO,-0.2139563411474228,10
2025-03-25,GESHIP,-0.2088441550731659,11
2025-03-25,ANANTRAJ,-0.2076556384563446,12
2025-03-25,GSPL,-0.2076556384563446,13
2025-03-25,ANANDRATHI,-0.2189570516347885,14
2025-03-25,GODREJCP,-0.21395635604858398,15
2025-03-25,MAPMYINDIA,-0.2076556384563446,16
2025-03-25,NETWORK18,-0.2076556384563446,17
2025-03-25,NESTLEIND,-0.21395635604858398,18
2025-03-25,ICICIPRULI,-0.2189570516347885,19
2025-03-25,AFFLE,-0.2076556384563446,20
2025-03-25,DEEPAKNTR,-0.20898500084877014,21
2025-03-25,INDIGO,-0.2088441550731659,22
2025-03-25,SONACOMS,-0.21067015826702118,23
2025-03-25,FINEORG,-0.20898500084877014,24
2025-03-25,SHYAMMETL,-0.21263359487056732,25
2025-03-25,MANAPPURAM,-0.2189570516347885,26
2025-03-25,NAUKRI,-0.2076556384563446,27
2025-03-25,NH,-0.21288689970970154,28
2025-03-25,NEWGEN,-0.2076556384563446,29
2025-03-25,JWL,-0.21263359487056732,30
2025-03-25,SPARC,-0.21288689970970154,31
2025-03-25,JSWENERGY,-0.20765560865402222,32
2025-03-25,MAHSEAMLES,-0.21263359487056732,33
2025-03-25,EMAMILTD,-0.21395635604858398,34
2025-03-25,NHPC,-0.20765560865402222,35
2025-03-25,MAHLIFE,-0.2076556384563446,36
2025-03-25,ZOMATO,-0.2076556384563446,37
2025-03-25,EQUITASBNK,-0.2189570516347885,38
2025-03-25,HINDPETRO,-0.2076556384563446,39
2025-03-25,SRF,-0.20898503065109253,40
2025-03-25,NBCC,-0.2076556384563446,41
2025-03-25,RVNL,-0.2076556384563446,42
2025-03-25,SIEMENS,-0.21263359487056732,43
2025-03-25,JPPOWER,-0.20765560865402222,44
2025-03-25,STARHEALTH,-0.2189570516347885,45
2025-03-25,SUMICHEM,-0.20898503065109253,46
2025-03-25,SUNDARMFIN,-0.2189570516347885,47
2025-03-25,HCLTECH,-0.2076556384563446,48
2025-03-25,JMFINANCIL,-0.2189570516347885,49
2025-03-25,RITES,-0.2076556384563446,50
2025-03-25,SJVN,-0.2076556235551834,51
2025-03-25,SUNTV,-0.2076556384563446,52
2025-03-25,SWSOLAR,-0.2076556384563446,53
2025-03-25,INDIACEM,-0.21051736176013947,54
2025-03-25,FLUOROCHEM,-0.20898503065109253,55
2025-03-25,ACE,-0.21263359487056732,56
2025-03-25,RECLTD,-0.2189570516347885,57
2025-03-25,M&M,-0.21067014336585999,58
2025-03-25,NAVINFLUOR,-0.20898503065109253,59
2025-03-25,LUPIN,-0.21288689970970154,60
2025-03-25,ESCORTS,-0.21263359487056732,61
2025-03-25,JUSTDIAL,-0.2076556384563446,62
2025-03-25,DABUR,-0.21395635604858398,63
2025-03-25,MASTEK,-0.2076556384563446,64
2025-03-25,NYKAA,-0.2076556384563446,65
2025-03-25,IRB,-0.2076556384563446,66
2025-03-25,DATAPATTNS,-0.21263359487056732,67
2025-03-25,ADANIENT,-0.2076556384563446,68
2025-03-25,DBREALTY,-0.2076556384563446,69
2025-03-25,ABB,-0.21263359487056732,70
2025-03-25,DEEPAKFERT,-0.20898503065109253,71
2025-03-25,RBLBANK,-0.2189570516347885,72
2025-03-25,SCI,-0.2088441550731659,73
2025-03-25,DIVISLAB,-0.21288688480854034,74
2025-03-25,SBIN,-0.2189570516347885,75
2025-03-25,SUNDRMFAST,-0.21067015826702118,76
2025-03-25,TATACONSUM,-0.2139563411474228,77
2025-03-25,OBEROIRLTY,-0.2076556384563446,78
2025-03-25,NATCOPHARM,-0.21288689970970154,79
2025-03-25,DRREDDY,-0.21288688480854034,80
2025-03-25,RAYMOND,-0.2076556384563446,81
2025-03-25,TATACHEM,-0.20898503065109253,82
2025-03-25,JKTYRE,-0.21067014336585999,83
2025-03-25,TANLA,-0.2076556384563446,84
2025-03-25,ECLERX,-0.2088441550731659,85
2025-03-25,EIDPARRY,-0.20898503065109253,86
2025-03-25,AMBER,-0.2076556384563446,87
2025-03-25,SYNGENE,-0.21288689970970154,88
2025-03-25,LTF,-0.2189570516347885,89
2025-03-25,GLAXO,-0.21288688480854034,90
2025-03-25,IEX,-0.2189570516347885,91
2025-03-25,HFCL,-0.2076556384563446,92
2025-03-25,GNFC,-0.20898503065109253,93
2025-03-25,SUZLON,-0.21263359487056732,94
2025-03-25,SUVENPHAR,-0.21288689970970154,95
2025-03-25,JUBLINGREA,-0.20898503065109253,96
2025-03-25,OLECTRA,-0.21067014336585999,97
2025-03-25,IGL,-0.2076556384563446,98
2025-03-25,GLENMARK,-0.21288688480854034,99
2025-03-25,LODHA,-0.2076556384563446,100
2025-03-25,GPIL,-0.21263359487056732,101
2025-03-25,RENUKA,-0.2139563411474228,102
2025-03-25,GPPL,-0.2088441550731659,103
2025-03-25,HAPPSTMNDS,-0.2076556384563446,104
2025-03-25,J&KBANK,-0.2189570516347885,105
2025-03-25,SUNPHARMA,-0.21288688480854034,106
2025-03-25,SBICARD,-0.2189570516347885,107
2025-03-25,CYIENT,-0.2076556384563446,108
2025-03-25,TATAMOTORS,-0.21067014336585999,109
2025-03-25,LEMONTREE,-0.2076556384563446,110
2025-03-25,CHENNPETRO,-0.2076556384563446,111
2025-03-25,SAIL,-0.2076556384563446,112
2025-03-25,INFY,-0.2076556384563446,113
2025-03-25,MAZDOCK,-0.21263359487056732,114
2025-03-25,ATUL,-0.20898503065109253,115
2025-03-25,HINDUNILVR,-0.21395635604858398,116
2025-03-25,HDFCAMC,-0.21895702183246613,117
2025-03-25,ASTRAZEN,-0.2191125750541687,118
2025-03-25,PAGEIND,-0.17678216099739075,119
2025-03-25,ASTRAL,-0.21263359487056732,120
2025-03-25,ASTERDM,-0.21288688480854034,121
2025-03-25,ASIANPAINT,-0.2076556384563446,122
2025-03-25,PATANJALI,-0.2139563411474228,123
2025-03-25,BAJAJFINSV,-0.2189570516347885,124
2025-03-25,GRANULES,-0.21288688480854034,125
2025-03-25,KANSAINER,-0.2076556384563446,126
2025-03-25,IFCI,-0.2189570516347885,127
2025-03-25,BBTC,-0.21395635604858398,128
2025-03-25,LATENTVIEW,-0.2076556384563446,129
2025-03-25,LALPATHLAB,-0.21288689970970154,130
2025-03-25,RELIANCE,-0.2076556384563446,131
2025-03-25,JBMA,-0.21067015826702118,132
2025-03-25,BERGEPAINT,-0.2076556384563446,133
2025-03-25,SONATSOFTW,-0.2076556384563446,134
2025-03-25,OIL,-0.2076556384563446,135
2025-03-25,KSB,-0.21263359487056732,136
2025-03-25,JINDALSAW,-0.21263359487056732,137
2025-03-25,ICICIGI,-0.21895702183246613,138
2025-03-25,SHRIRAMFIN,-0.2189570516347885,139
2025-03-25,LTIM,-0.2076556384563446,140
2025-03-25,HAVELLS,-0.2076556384563446,141
2025-03-25,MAXHEALTH,-0.21288689970970154,142
2025-03-25,HINDCOPPER,-0.2076556384563446,143
2025-03-25,NUVOCO,-0.21051736176013947,144
2025-03-25,GSFC,-0.20898503065109253,145
2025-03-25,SAMMAANCAP,-0.2189570516347885,146
2025-03-25,BASF,-0.20898503065109253,147
2025-03-25,GUJGASLTD,-0.2076556384563446,148
2025-03-25,ULTRACEMCO,-0.21051736176013947,149
2025-03-25,POWERGRID,-0.2076556235551834,150
2025-03-25,NIACL,-0.2189570516347885,151
2025-03-25,NTPC,-0.20765560865402222,152
2025-03-25,OFSS,-0.2076556384563446,153
2025-03-25,BDL,-0.21263359487056732,154
2025-03-25,GVT&D,-0.175123929977417,155
2025-03-25,HDFCBANK,-0.2189570516347885,156
2025-03-25,RAILTEL,-0.2076556384563446,157
2025-03-25,RCF,-0.20898503065109253,158
2025-03-25,REDINGTON,-0.2088441550731659,159
2025-03-25,BHARATFORG,-0.21067015826702118,160
2025-03-25,KPITTECH,-0.2076556384563446,161
2025-03-25,HAL,-0.21263360977172852,162
2025-03-25,ONGC,-0.2076556384563446,163
2025-03-25,MRF,-0.18090015649795532,164
2025-03-25,INOXWIND,-0.21263359487056732,165
2025-03-25,MOTHERSON,-0.21067015826702118,166
2025-03-25,APOLLOTYRE,-0.21067015826702118,167
2025-03-25,MMTC,-0.2088441550731659,168
2025-03-25,HUDCO,-0.2189570516347885,169
2025-03-25,APTUS,-0.2189570516347885,170
2025-03-25,ASAHIINDIA,-0.21067015826702118,171
2025-03-25,ABCAPITAL,-0.2189570516347885,172
2025-03-25,NATIONALUM,-0.2076556384563446,173
2025-03-25,ATGL,-0.2076556384563446,174
2025-03-25,AUROPHARMA,-0.21288688480854034,175
2025-03-25,AVANTIFEED,-0.21395635604858398,176
2025-03-25,SANOFI,-0.2191125750541687,177
2025-03-25,UPL,-0.20898503065109253,178
2025-03-25,SCHAEFFLER,-0.21067014336585999,179
2025-03-25,MINDACORP,-0.21067014336585999,180
2025-03-25,ISEC,-0.25509440898895264,181
2025-03-25,BIOCON,-0.21288688480854034,182
2025-03-25,CGPOWER,-0.21263359487056732,183
2025-03-25,CHALET,-0.2076556384563446,184
2025-03-25,CHAMBLFERT,-0.20898503065109253,185
2025-03-25,RTNINDIA,-0.2076556384563446,186
2025-03-25,CHEMPLASTS,-0.20898503065109253,187
2025-03-25,USHAMART,-0.21263359487056732,188
2025-03-25,ABBOTINDIA,-0.1757579892873764,189
2025-03-25,INDHOTEL,-0.2076556384563446,190
2025-03-25,UTIAMC,-0.2189570516347885,191
2025-03-25,ZENSARTECH,-0.2076556384563446,192
2025-03-25,SBILIFE,-0.2189570516347885,193
2025-03-25,VBL,-0.21395635604858398,194
2025-03-25,SAPPHIRE,-0.2076556384563446,195
2025-03-25,CIEINDIA,-0.21067015826702118,196
2025-03-25,VGUARD,-0.2076556384563446,197
2025-03-25,VIJAYA,-0.21288689970970154,198
2025-03-25,VINATIORGA,-0.20898503065109253,199
2025-03-25,COALINDIA,-0.2076556384563446,200
2025-03-25,SAREGAMA,-0.2076556384563446,201
2025-03-25,COCHINSHIP,-0.21263359487056732,202
2025-03-25,IOC,-0.2076556384563446,203
2025-03-25,COFORGE,-0.2076556384563446,204
2025-03-25,VIPIND,-0.2076556384563446,205
2025-03-25,GRASIM,-0.21051736176013947,206
2025-03-25,ZEEL,-0.2076556384563446,207
2025-03-25,COROMANDEL,-0.20898500084877014,208
