Date,Stock,Predicted_Return,Rank
2025-03-20,360ONE,,1
2025-03-20,NHPC,,2
2025-03-20,NH,,3
2025-03-20,NEWGEN,,4
2025-03-20,NETWORK18,,5
2025-03-20,NESTLEIND,,6
2025-03-20,NCC,,7
2025-03-20,NBCC,,8
2025-03-20,NAVINFLUOR,,9
2025-03-20,NAUKRI,,10
2025-03-20,NATIONALUM,,11
2025-03-20,NATCOPHARM,,12
2025-03-20,NIACL,,13
2025-03-20,NAM-INDIA,,14
2025-03-20,MRPL,,15
2025-03-20,MRF,,16
2025-03-20,MPHASIS,,17
2025-03-20,MOTILALOFS,,18
2025-03-20,MOTHERSON,,19
2025-03-20,MMTC,,20
2025-03-20,MINDACORP,,21
2025-03-20,MGL,,22
2025-03-20,MFSL,,23
2025-03-20,METROPOLIS,,24
2025-03-20,METROBRAND,,25
2025-03-20,MUTHOOTFIN,,26
2025-03-20,NMDC,,27
2025-03-20,PEL,,28
2025-03-20,NTPC,,29
2025-03-20,POLYCAB,,30
2025-03-20,POLICYBZR,,31
2025-03-20,PNCINFRA,,32
2025-03-20,PNBHOUSING,,33
2025-03-20,PNB,,34
2025-03-20,PIIND,,35
2025-03-20,PIDILITIND,,36
2025-03-20,PGHH,,37
2025-03-20,PFIZER,,38
2025-03-20,PFC,,39
2025-03-20,PETRONET,,40
2025-03-20,POLYMED,,41
2025-03-20,PERSISTENT,,42
2025-03-20,PCBL,,43
2025-03-20,PAYTM,,44
2025-03-20,PATANJALI,,45
2025-03-20,PAGEIND,,46
2025-03-20,ONGC,,47
2025-03-20,OLECTRA,,48
2025-03-20,OIL,,49
2025-03-20,OFSS,,50
2025-03-20,OBEROIRLTY,,51
2025-03-20,NYKAA,,52
2025-03-20,NUVOCO,,53
2025-03-20,MCX,,54
2025-03-20,MAZDOCK,,55
2025-03-20,MAXHEALTH,,56
2025-03-20,LTF,,57
2025-03-20,KIMS,,58
2025-03-20,KEI,,59
2025-03-20,KEC,,60
2025-03-20,KARURVYSYA,,61
2025-03-20,KANSAINER,,62
2025-03-20,KALYANKJIL,,63
2025-03-20,KAJARIACER,,64
2025-03-20,JYOTHYLAB,,65
2025-03-20,JWL,,66
2025-03-20,JUSTDIAL,,67
2025-03-20,JUBLPHARMA,,68
2025-03-20,JUBLINGREA,,69
2025-03-20,JUBLFOOD,,70
2025-03-20,JSWSTEEL,,71
2025-03-20,JSWENERGY,,72
2025-03-20,JSL,,73
2025-03-20,JPPOWER,,74
2025-03-20,JMFINANCIL,,75
2025-03-20,JKTYRE,,76
2025-03-20,JKLAKSHMI,,77
2025-03-20,JKCEMENT,,78
2025-03-20,JINDALSTEL,,79
2025-03-20,JINDALSAW,,80
2025-03-20,KIRLOSBROS,,81
2025-03-20,KIRLOSENG,,82
2025-03-20,KNRCON,,83
2025-03-20,KOTAKBANK,,84
2025-03-20,MARUTI,,85
2025-03-20,MARICO,,86
2025-03-20,MAPMYINDIA,,87
2025-03-20,MANAPPURAM,,88
2025-03-20,MAHSEAMLES,,89
2025-03-20,MAHLIFE,,90
2025-03-20,MAHABANK,,91
2025-03-20,M&MFIN,,92
2025-03-20,M&M,,93
2025-03-20,LUPIN,,94
2025-03-20,LTTS,,95
2025-03-20,MASTEK,,96
2025-03-20,LTIM,,97
2025-03-20,LT,,98
2025-03-20,LODHA,,99
2025-03-20,LINDEINDIA,,100
2025-03-20,LICHSGFIN,,101
2025-03-20,LEMONTREE,,102
2025-03-20,LAURUSLABS,,103
2025-03-20,LATENTVIEW,,104
2025-03-20,LALPATHLAB,,105
2025-03-20,KSB,,106
2025-03-20,KPRMILL,,107
2025-03-20,KPITTECH,,108
2025-03-20,NLCINDIA,,109
2025-03-20,POONAWALLA,,110
2025-03-20,POWERGRID,,111
2025-03-20,POWERINDIA,,112
2025-03-20,TTML,,113
2025-03-20,TRIVENI,,114
2025-03-20,TRITURBINE,,115
2025-03-20,TRIDENT,,116
2025-03-20,TRENT,,117
2025-03-20,TORNTPOWER,,118
2025-03-20,TORNTPHARM,,119
2025-03-20,TITAN,,120
2025-03-20,TITAGARH,,121
2025-03-20,TIMKEN,,122
2025-03-20,TIINDIA,,123
2025-03-20,TVSMOTOR,,124
2025-03-20,THERMAX,,125
2025-03-20,TECHNOE,,126
2025-03-20,TECHM,,127
2025-03-20,TCS,,128
2025-03-20,TATASTEEL,,129
2025-03-20,TATAPOWER,,130
2025-03-20,TATAMOTORS,,131
2025-03-20,TATAINVEST,,132
2025-03-20,TATAELXSI,,133
2025-03-20,TATACONSUM,,134
2025-03-20,TATACOMM,,135
2025-03-20,TATACHEM,,136
2025-03-20,TEJASNET,,137
2025-03-20,UCOBANK,,138
2025-03-20,VINATIORGA,,139
2025-03-20,UJJIVANSFB,,140
2025-03-20,ZFCVINDIA,,141
2025-03-20,ZENSARTECH,,142
2025-03-20,ZEEL,,143
2025-03-20,YESBANK,,144
2025-03-20,WIPRO,,145
2025-03-20,WHIRLPOOL,,146
2025-03-20,WESTLIFE,,147
2025-03-20,WELSPUNLIV,,148
2025-03-20,WELCORP,,149
2025-03-20,VTL,,150
2025-03-20,VOLTAS,,151
2025-03-20,ZOMATO,,152
2025-03-20,VIPIND,,153
2025-03-20,VIJAYA,,154
2025-03-20,VGUARD,,155
2025-03-20,VEDL,,156
2025-03-20,VBL,,157
2025-03-20,VARROC,,158
2025-03-20,UTIAMC,,159
2025-03-20,USHAMART,,160
2025-03-20,UPL,,161
2025-03-20,UNOMINDA,,162
