Date,Stock,Predicted_Return,Rank
2025-02-11,SAREGAMA,-0.20647047460079193,1
2025-02-11,VBL,-0.20789384841918945,2
2025-02-11,RAILTEL,-0.20647044479846954,3
2025-02-11,MPHASIS,-0.20647047460079193,4
2025-02-11,ABBOTINDIA,-0.1295114904642105,5
2025-02-11,RAMCOCEM,-0.2101428508758545,6
2025-02-11,DEEPAKFERT,-0.2144329845905304,7
2025-02-11,RATNAMANI,-0.21125149726867676,8
2025-02-11,LALPATHLAB,-0.2099711000919342,9
2025-02-11,NAVINFLUOR,-0.21443301439285278,10
2025-02-11,DALBHARAT,-0.2101428508758545,11
2025-02-11,ASTRAL,-0.21125149726867676,12
2025-02-11,INDIAMART,-0.20647047460079193,13
2025-02-11,ASAHIINDIA,-0.2088935822248459,14
2025-02-11,CUMMINSIND,-0.21125149726867676,15
2025-02-11,NCC,-0.20647045969963074,16
2025-02-11,JMFINANCIL,-0.21427375078201294,17
2025-02-11,JSL,-0.20647042989730835,18
2025-02-11,UCOBANK,-0.21427375078201294,19
2025-02-11,ALKEM,-0.2099711000919342,20
2025-02-11,PEL,-0.21427375078201294,21
2025-02-11,KIRLOSBROS,-0.21125149726867676,22
2025-02-11,REDINGTON,-0.20964659750461578,23
2025-02-11,CRAFTSMAN,-0.2088935822248459,24
2025-02-11,RELIANCE,-0.20647045969963074,25
2025-02-11,OFSS,-0.20647047460079193,26
2025-02-11,NH,-0.2099711000919342,27
2025-02-11,KAJARIACER,-0.211415097117424,28
2025-02-11,KARURVYSYA,-0.21427375078201294,29
2025-02-11,HINDZINC,-0.20647045969963074,30
2025-02-11,RENUKA,-0.20789384841918945,31
2025-02-11,HINDCOPPER,-0.20647045969963074,32
2025-02-11,LUPIN,-0.2099711000919342,33
2025-02-11,PERSISTENT,-0.20647047460079193,34
2025-02-11,JUBLFOOD,-0.20647045969963074,35
2025-02-11,MARICO,-0.20789384841918945,36
2025-02-11,ABFRL,-0.20647045969963074,37
2025-02-11,CLEAN,-0.2144329845905304,38
2025-02-11,VINATIORGA,-0.2144329845905304,39
2025-02-11,RHIM,-0.21125149726867676,40
2025-02-11,JSWSTEEL,-0.20647042989730835,41
2025-02-11,GRAPHITE,-0.21125149726867676,42
2025-02-11,RITES,-0.20647045969963074,43
2025-02-11,HDFCAMC,-0.21427375078201294,44
2025-02-11,RKFORGE,-0.2088935822248459,45
2025-02-11,ROUTE,-0.20647044479846954,46
2025-02-11,RTNINDIA,-0.20647045969963074,47
2025-02-11,WHIRLPOOL,-0.211415097117424,48
2025-02-11,HOMEFIRST,-0.21427375078201294,49
2025-02-11,GRINDWELL,-0.21125149726867676,50
2025-02-11,RVNL,-0.20647045969963074,51
2025-02-11,SAIL,-0.20647042989730835,52
2025-02-11,SAMMAANCAP,-0.21427375078201294,53
2025-02-11,WIPRO,-0.20647047460079193,54
2025-02-11,ONGC,-0.20647045969963074,55
2025-02-11,AAVAS,-0.21427375078201294,56
2025-02-11,GPIL,-0.21125149726867676,57
2025-02-11,MAHSEAMLES,-0.21125149726867676,58
2025-02-11,MAHLIFE,-0.20647045969963074,59
2025-02-11,M&M,-0.2088935822248459,60
2025-02-11,OIL,-0.20647045969963074,61
2025-02-11,HEG,-0.21125149726867676,62
2025-02-11,AUBANK,-0.21427375078201294,63
2025-02-11,LTF,-0.21427375078201294,64
2025-02-11,KANSAINER,-0.211415097117424,65
2025-02-11,KOTAKBANK,-0.21427375078201294,66
2025-02-11,CHENNPETRO,-0.20647044479846954,67
2025-02-11,ADANIGREEN,-0.20647042989730835,68
2025-02-11,PATANJALI,-0.20789384841918945,69
2025-02-11,ADANIENT,-0.20647045969963074,70
2025-02-11,BAJFINANCE,-0.21427375078201294,71
2025-02-11,GSPL,-0.20647045969963074,72
2025-02-11,POLYMED,-0.2099711000919342,73
2025-02-11,DEEPAKNTR,-0.2144329845905304,74
2025-02-11,POWERINDIA,-0.21125149726867676,75
2025-02-11,SAPPHIRE,-0.20647045969963074,76
2025-02-11,SCHAEFFLER,-0.2088935822248459,77
2025-02-11,JUBLPHARMA,-0.2099711000919342,78
2025-02-11,MRF,-0.18162208795547485,79
2025-02-11,DABUR,-0.20789387822151184,80
2025-02-11,GLAXO,-0.2099711000919342,81
2025-02-11,TRITURBINE,-0.21125149726867676,82
2025-02-11,HCLTECH,-0.20647045969963074,83
2025-02-11,TRENT,-0.20647045969963074,84
2025-02-11,PAYTM,-0.21427375078201294,85
2025-02-11,ABSLAMC,-0.21427375078201294,86
