Date,Stock,Predicted_Return,Rank
2025-01-20,PRAJIND,-0.21150191128253937,1
2025-01-20,INDUSINDBK,-0.21103522181510925,2
2025-01-20,MAPMYINDIA,-0.20667314529418945,3
2025-01-20,TATAINVEST,-0.21171438694000244,4
2025-01-20,ADANIPOWER,-0.20667314529418945,5
2025-01-20,MARUTI,-0.20850402116775513,6
2025-01-20,EIHOTEL,-0.20667314529418945,7
2025-01-20,MASTEK,-0.20667314529418945,8
2025-01-20,JKLAKSHMI,-0.2099616378545761,9
2025-01-20,TATAELXSI,-0.20667314529418945,10
2025-01-20,DIXON,-0.21330609917640686,11
2025-01-20,DIVISLAB,-0.2110622227191925,12
2025-01-20,APLAPOLLO,-0.21150191128253937,13
2025-01-20,DEVYANI,-0.20667314529418945,14
2025-01-20,DATAPATTNS,-0.21150191128253937,15
2025-01-20,TATACONSUM,-0.21054483950138092,16
2025-01-20,SAPPHIRE,-0.20667314529418945,17
2025-01-20,SANOFI,-0.18463894724845886,18
2025-01-20,IFCI,-0.21103522181510925,19
2025-01-20,ALOKINDS,-0.20335087180137634,20
2025-01-20,VBL,-0.21054485440254211,21
2025-01-20,ITC,-0.21054485440254211,22
2025-01-20,MFSL,-0.21103522181510925,23
2025-01-20,GAEL,-0.21054485440254211,24
2025-01-20,MINDACORP,-0.20850402116775513,25
2025-01-20,TATACHEM,-0.20930522680282593,26
2025-01-20,SYNGENE,-0.2110622227191925,27
2025-01-20,SJVN,-0.20667314529418945,28
2025-01-20,SAMMAANCAP,-0.21103522181510925,29
2025-01-20,HINDALCO,-0.20667314529418945,30
2025-01-20,MOTILALOFS,-0.21103522181510925,31
2025-01-20,HINDUNILVR,-0.21054485440254211,32
2025-01-20,SWSOLAR,-0.20667316019535065,33
2025-01-20,WELSPUNLIV,-0.20335090160369873,34
2025-01-20,SAIL,-0.20667314529418945,35
2025-01-20,SUVENPHAR,-0.2110622227191925,36
2025-01-20,AIAENG,-0.21150191128253937,37
2025-01-20,FLUOROCHEM,-0.20930522680282593,38
2025-01-20,ALKEM,-0.2110622227191925,39
2025-01-20,MUTHOOTFIN,-0.21103522181510925,40
2025-01-20,RVNL,-0.20667317509651184,41
2025-01-20,KAJARIACER,-0.21330609917640686,42
2025-01-20,MANAPPURAM,-0.21103522181510925,43
2025-01-20,HOMEFIRST,-0.21103522181510925,44
2025-01-20,LINDEINDIA,-0.20930525660514832,45
2025-01-20,AARTIIND,-0.20930525660514832,46
2025-01-20,KSB,-0.21150191128253937,47
2025-01-20,IGL,-0.20667316019535065,48
2025-01-20,GRSE,-0.21150191128253937,49
2025-01-20,JYOTHYLAB,-0.2105448693037033,50
2025-01-20,LATENTVIEW,-0.20667314529418945,51
2025-01-20,LAURUSLABS,-0.2110622227191925,52
2025-01-20,LEMONTREE,-0.20667314529418945,53
2025-01-20,AJANTPHARM,-0.2110622227191925,54
2025-01-20,VOLTAS,-0.21330609917640686,55
2025-01-20,ACC,-0.2099616527557373,56
2025-01-20,JWL,-0.21150191128253937,57
2025-01-20,SUNTV,-0.20667314529418945,58
2025-01-20,SUNPHARMA,-0.2110622227191925,59
2025-01-20,SUNDARMFIN,-0.21103522181510925,60
2025-01-20,WIPRO,-0.20667314529418945,61
2025-01-20,HINDCOPPER,-0.20667314529418945,62
2025-01-20,EICHERMOT,-0.20850405097007751,63
2025-01-20,TATAMOTORS,-0.20850402116775513,64
2025-01-20,RTNINDIA,-0.20667314529418945,65
2025-01-20,ISEC,-0.21103522181510925,66
2025-01-20,COALINDIA,-0.20667314529418945,67
2025-01-20,ABB,-0.21150191128253937,68
2025-01-20,YESBANK,-0.21103522181510925,69
2025-01-20,ADANIGREEN,-0.20667314529418945,70
2025-01-20,CREDITACC,-0.21103522181510925,71
2025-01-20,KOTAKBANK,-0.21103522181510925,72
2025-01-20,LTTS,-0.20667314529418945,73
2025-01-20,COLPAL,-0.21054485440254211,74
2025-01-20,LUPIN,-0.2110622227191925,75
2025-01-20,M&M,-0.20850402116775513,76
2025-01-20,NATIONALUM,-0.20667314529418945,77
2025-01-20,ROUTE,-0.20667314529418945,78
2025-01-20,SOBHA,-0.20667317509651184,79
2025-01-20,FINPIPE,-0.21150191128253937,80
2025-01-20,JUBLINGREA,-0.20930525660514832,81
2025-01-20,NBCC,-0.20667316019535065,82
2025-01-20,GRAPHITE,-0.21150191128253937,83
2025-01-20,NAVINFLUOR,-0.20930522680282593,84
2025-01-20,ZEEL,-0.20667314529418945,85
2025-01-20,360ONE,-0.21103522181510925,86
2025-01-20,DBREALTY,-0.20667317509651184,87
2025-01-20,PFC,-0.21103522181510925,88
2025-01-20,STARHEALTH,-0.21103522181510925,89
2025-01-20,EASEMYTRIP,-0.20667314529418945,90
2025-01-20,ICICIGI,-0.21103522181510925,91
2025-01-20,IRFC,-0.21103522181510925,92
2025-01-20,CLEAN,-0.20930525660514832,93
2025-01-20,PFIZER,-0.2069098800420761,94
2025-01-20,PGHH,-0.13384772837162018,95
2025-01-20,HINDPETRO,-0.20667314529418945,96
2025-01-20,SAREGAMA,-0.20667314529418945,97
2025-01-20,INFY,-0.20667314529418945,98
2025-01-20,ATUL,-0.20176847279071808,99
2025-01-20,SPARC,-0.2110622227191925,100
2025-01-20,BBTC,-0.21054485440254211,101
2025-01-20,KEI,-0.21150191128253937,102
2025-01-20,ASIANPAINT,-0.21330609917640686,103
2025-01-20,IDBI,-0.21103522181510925,104
2025-01-20,HAL,-0.21150191128253937,105
2025-01-20,PNBHOUSING,-0.21103522181510925,106
2025-01-20,PNB,-0.21103522181510925,107
2025-01-20,ZFCVINDIA,-0.16653773188591003,108
2025-01-20,PNCINFRA,-0.20667316019535065,109
2025-01-20,SUNDRMFAST,-0.20850402116775513,110
2025-01-20,BASF,-0.19782577455043793,111
2025-01-20,KPRMILL,-0.20335087180137634,112
2025-01-20,JKTYRE,-0.20850402116775513,113
2025-01-20,TATAPOWER,-0.20667314529418945,114
2025-01-20,GLENMARK,-0.2110622227191925,115
2025-01-20,IOB,-0.21103522181510925,116
2025-01-20,INDIACEM,-0.2099616378545761,117
2025-01-20,BANKBARODA,-0.21103522181510925,118
2025-01-20,RKFORGE,-0.20850402116775513,119
2025-01-20,WHIRLPOOL,-0.21330609917640686,120
2025-01-20,GMRAIRPORT,-0.20504255592823029,121
2025-01-20,BALKRISIND,-0.20850402116775513,122
2025-01-20,RHIM,-0.21150191128253937,123
2025-01-20,BALAMINES,-0.20930522680282593,124
2025-01-20,APARINDS,-0.21150191128253937,125
2025-01-20,HONAUT,-0.1767106056213379,126
2025-01-20,HUDCO,-0.21103522181510925,127
2025-01-20,BAJFINANCE,-0.21103522181510925,128
2025-01-20,ULTRACEMCO,-0.2099616378545761,129
2025-01-20,UPL,-0.20930522680282593,130
2025-01-20,KPITTECH,-0.20667314529418945,131
2025-01-20,HSCL,-0.20930525660514832,132
2025-01-20,GODREJAGRO,-0.21054485440254211,133
2025-01-20,POLYMED,-0.2110622227191925,134
2025-01-20,RAYMOND,-0.20667317509651184,135
2025-01-20,UJJIVANSFB,-0.21103522181510925,136
2025-01-20,GSFC,-0.20930522680282593,137
2025-01-20,IRB,-0.20667317509651184,138
2025-01-20,POWERGRID,-0.20667314529418945,139
2025-01-20,UBL,-0.21054485440254211,140
2025-01-20,ALKYLAMINE,-0.20930522680282593,141
2025-01-20,TVSMOTOR,-0.20850402116775513,142
2025-01-20,ICICIBANK,-0.21103522181510925,143
2025-01-20,RENUKA,-0.2105448693037033,144
2025-01-20,APOLLOTYRE,-0.20850405097007751,145
2025-01-20,JUBLFOOD,-0.20667314529418945,146
2025-01-20,AUROPHARMA,-0.2110622227191925,147
2025-01-20,ASHOKLEY,-0.21150191128253937,148
2025-01-20,NESTLEIND,-0.21054485440254211,149
2025-01-20,AAVAS,-0.21103522181510925,150
2025-01-20,RELIANCE,-0.20667316019535065,151
2025-01-20,REDINGTON,-0.2050425410270691,152
2025-01-20,RECLTD,-0.21103522181510925,153
2025-01-20,BERGEPAINT,-0.21330609917640686,154
2025-01-20,APLLTD,-0.2110622376203537,155
2025-01-20,INDUSTOWER,-0.20667314529418945,156
2025-01-20,KNRCON,-0.20667317509651184,157
2025-01-20,JSWSTEEL,-0.20667314529418945,158
2025-01-20,JUSTDIAL,-0.20667314529418945,159
2025-01-20,GLAXO,-0.2110622227191925,160
2025-01-20,TCS,-0.20667314529418945,161
2025-01-20,APTUS,-0.21103522181510925,162
2025-01-20,RCF,-0.20930525660514832,163
2025-01-20,TORNTPOWER,-0.20667314529418945,164
2025-01-20,ITI,-0.20667314529418945,165
2025-01-20,TORNTPHARM,-0.2110622227191925,166
2025-01-20,GILLETTE,-0.12436403334140778,167
2025-01-20,TITAN,-0.21330609917640686,168
2025-01-20,IIFL,-0.21103522181510925,169
2025-01-20,ELECON,-0.21150191128253937,170
2025-01-20,CHENNPETRO,-0.20667314529418945,171
2025-01-20,ACE,-0.21150191128253937,172
2025-01-20,TITAGARH,-0.21150191128253937,173
2025-01-20,CENTURYPLY,-0.21330609917640686,174
2025-01-20,WESTLIFE,-0.20667314529418945,175
2025-01-20,CEATLTD,-0.20850402116775513,176
2025-01-20,NTPC,-0.20667314529418945,177
2025-01-20,NUVOCO,-0.2099616378545761,178
2025-01-20,NYKAA,-0.20667314529418945,179
2025-01-20,TIMKEN,-0.21150191128253937,180
2025-01-20,HINDZINC,-0.20667314529418945,181
