Date,Stock,Predicted_Return,Rank
2025-04-03,360ONE,,1
2025-04-03,NHPC,,2
2025-04-03,NH,,3
2025-04-03,NEWGEN,,4
2025-04-03,NETWORK18,,5
2025-04-03,NESTLEIND,,6
2025-04-03,NCC,,7
2025-04-03,NBCC,,8
2025-04-03,NAVINFLUOR,,9
2025-04-03,NAUKRI,,10
2025-04-03,NATIONALUM,,11
2025-04-03,NATCOPHARM,,12
2025-04-03,NIACL,,13
2025-04-03,NAM-INDIA,,14
2025-04-03,MRPL,,15
2025-04-03,MRF,,16
2025-04-03,MPHASIS,,17
2025-04-03,MOTILALOFS,,18
2025-04-03,MOTHERSON,,19
2025-04-03,MMTC,,20
2025-04-03,MINDACORP,,21
2025-04-03,MGL,,22
2025-04-03,MFSL,,23
2025-04-03,METROPOLIS,,24
2025-04-03,METROBRAND,,25
2025-04-03,MUTHOOTFIN,,26
2025-04-03,NMDC,,27
2025-04-03,PEL,,28
2025-04-03,NTPC,,29
2025-04-03,POLYCAB,,30
2025-04-03,POLICYBZR,,31
2025-04-03,PNCINFRA,,32
2025-04-03,PNBHOUSING,,33
2025-04-03,PNB,,34
2025-04-03,PIIND,,35
2025-04-03,PIDILITIND,,36
2025-04-03,PGHH,,37
2025-04-03,PFIZER,,38
2025-04-03,PFC,,39
2025-04-03,PETRONET,,40
2025-04-03,POLYMED,,41
2025-04-03,PERSISTENT,,42
2025-04-03,PCBL,,43
2025-04-03,PAYTM,,44
2025-04-03,PATANJALI,,45
2025-04-03,PAGEIND,,46
2025-04-03,ONGC,,47
2025-04-03,OLECTRA,,48
2025-04-03,OIL,,49
2025-04-03,OFSS,,50
2025-04-03,OBEROIRLTY,,51
2025-04-03,NYKAA,,52
2025-04-03,NUVOCO,,53
2025-04-03,MCX,,54
2025-04-03,MAZDOCK,,55
2025-04-03,MAXHEALTH,,56
2025-04-03,LTF,,57
2025-04-03,KIMS,,58
2025-04-03,KEI,,59
2025-04-03,KEC,,60
2025-04-03,KARURVYSYA,,61
2025-04-03,KANSAINER,,62
2025-04-03,KALYANKJIL,,63
2025-04-03,KAJARIACER,,64
2025-04-03,JYOTHYLAB,,65
2025-04-03,JWL,,66
2025-04-03,JUSTDIAL,,67
2025-04-03,JUBLPHARMA,,68
2025-04-03,JUBLINGREA,,69
2025-04-03,JUBLFOOD,,70
2025-04-03,JSWSTEEL,,71
2025-04-03,JSWENERGY,,72
2025-04-03,JSL,,73
2025-04-03,JPPOWER,,74
2025-04-03,JMFINANCIL,,75
2025-04-03,JKTYRE,,76
2025-04-03,JKLAKSHMI,,77
2025-04-03,JKCEMENT,,78
2025-04-03,JINDALSTEL,,79
2025-04-03,JINDALSAW,,80
2025-04-03,KIRLOSBROS,,81
2025-04-03,KIRLOSENG,,82
2025-04-03,KNRCON,,83
2025-04-03,KOTAKBANK,,84
2025-04-03,MARUTI,,85
2025-04-03,MARICO,,86
2025-04-03,MAPMYINDIA,,87
2025-04-03,MANAPPURAM,,88
2025-04-03,MAHSEAMLES,,89
2025-04-03,MAHLIFE,,90
2025-04-03,MAHABANK,,91
2025-04-03,M&MFIN,,92
2025-04-03,M&M,,93
2025-04-03,LUPIN,,94
2025-04-03,LTTS,,95
2025-04-03,MASTEK,,96
2025-04-03,LTIM,,97
2025-04-03,LT,,98
2025-04-03,LODHA,,99
2025-04-03,LINDEINDIA,,100
2025-04-03,LICHSGFIN,,101
2025-04-03,LEMONTREE,,102
2025-04-03,LAURUSLABS,,103
2025-04-03,LATENTVIEW,,104
2025-04-03,LALPATHLAB,,105
2025-04-03,KSB,,106
2025-04-03,KPRMILL,,107
2025-04-03,KPITTECH,,108
2025-04-03,NLCINDIA,,109
2025-04-03,POONAWALLA,,110
2025-04-03,POWERGRID,,111
2025-04-03,POWERINDIA,,112
2025-04-03,TTML,,113
2025-04-03,TRIVENI,,114
