Date,Stock,Predicted_Return,Rank
2025-02-25,HUDCO,-0.207308828830719,1
2025-02-25,BPCL,-0.207308828830719,2
2025-02-25,ISEC,-0.207308828830719,3
2025-02-25,SBIN,-0.207308828830719,4
2025-02-25,ABFRL,-0.207308828830719,5
2025-02-25,ITC,-0.21215885877609253,6
2025-02-25,ITI,-0.207308828830719,7
2025-02-25,J&KBANK,-0.207308828830719,8
2025-02-25,NAVINFLUOR,-0.2073088139295578,9
2025-02-25,SHREECEM,-0.1708696186542511,10
2025-02-25,JBCHEPHARM,-0.21270200610160828,11
2025-02-25,BHARATFORG,-0.20830827951431274,12
2025-02-25,PERSISTENT,-0.207308828830719,13
2025-02-25,BHEL,-0.21219958364963531,14
2025-02-25,BIRLACORPN,-0.20971791446208954,15
2025-02-25,SAMMAANCAP,-0.207308828830719,16
2025-02-25,TRITURBINE,-0.21219958364963531,17
2025-02-25,TRIVENI,-0.21215885877609253,18
2025-02-25,BERGEPAINT,-0.21121704578399658,19
2025-02-25,AJANTPHARM,-0.21270200610160828,20
2025-02-25,NTPC,-0.2073087990283966,21
2025-02-25,MRF,-0.18803651630878448,22
2025-02-25,JINDALSAW,-0.21219958364963531,23
2025-02-25,JINDALSTEL,-0.2073088139295578,24
2025-02-25,JKCEMENT,-0.20971794426441193,25
2025-02-25,SAIL,-0.2073088139295578,26
2025-02-25,SHRIRAMFIN,-0.207308828830719,27
2025-02-25,TTML,-0.207308828830719,28
2025-02-25,TVSMOTOR,-0.20830827951431274,29
2025-02-25,MAHLIFE,-0.207308828830719,30
2025-02-25,JMFINANCIL,-0.207308828830719,31
2025-02-25,M&MFIN,-0.207308828830719,32
2025-02-25,SJVN,-0.2073088139295578,33
2025-02-25,NIACL,-0.207308828830719,34
2025-02-25,UBL,-0.21215885877609253,35
2025-02-25,TATACOMM,-0.207308828830719,36
2025-02-25,360ONE,-0.207308828830719,37
2025-02-25,JSL,-0.2073088139295578,38
2025-02-25,BOSCHLTD,-0.17089904844760895,39
2025-02-25,JSWENERGY,-0.2073087990283966,40
2025-02-25,UCOBANK,-0.207308828830719,41
2025-02-25,RADICO,-0.21215885877609253,42
2025-02-25,JSWSTEEL,-0.2073088139295578,43
2025-02-25,MANAPPURAM,-0.207308828830719,44
2025-02-25,JUBLFOOD,-0.207308828830719,45
2025-02-25,JUBLINGREA,-0.2073088139295578,46
2025-02-25,JUBLPHARMA,-0.21270200610160828,47
2025-02-25,BLUEDART,-0.11154742538928986,48
2025-02-25,MARUTI,-0.20830829441547394,49
2025-02-25,QUESS,-0.2117648720741272,50
2025-02-25,JUSTDIAL,-0.207308828830719,51
2025-02-25,JWL,-0.21219958364963531,52
2025-02-25,JYOTHYLAB,-0.21215885877609253,53
2025-02-25,CARBORUNIV,-0.21219958364963531,54
2025-02-25,NETWORK18,-0.2073088139295578,55
2025-02-25,CAMS,-0.207308828830719,56
2025-02-25,ROUTE,-0.207308828830719,57
2025-02-25,TCS,-0.207308828830719,58
2025-02-25,TEJASNET,-0.207308828830719,59
2025-02-25,THERMAX,-0.21219958364963531,60
2025-02-25,NH,-0.21270200610160828,61
2025-02-25,LT,-0.207308828830719,62
2025-02-25,KAJARIACER,-0.21121704578399658,63
2025-02-25,TORNTPHARM,-0.21270200610160828,64
2025-02-25,UJJIVANSFB,-0.207308828830719,65
2025-02-25,NATCOPHARM,-0.21270200610160828,66
2025-02-25,IRCTC,-0.207308828830719,67
2025-02-25,AARTIIND,-0.2073088139295578,68
2025-02-25,NEWGEN,-0.207308828830719,69
2025-02-25,ABCAPITAL,-0.207308828830719,70
2025-02-25,IRCON,-0.207308828830719,71
2025-02-25,RAMCOCEM,-0.20971791446208954,72
2025-02-25,INDIACEM,-0.20971792936325073,73
2025-02-25,ANANTRAJ,-0.207308828830719,74
2025-02-25,ICICIGI,-0.207308828830719,75
2025-02-25,ICICIPRULI,-0.207308828830719,76
2025-02-25,IDBI,-0.207308828830719,77
2025-02-25,ULTRACEMCO,-0.20971791446208954,78
2025-02-25,TANLA,-0.207308828830719,79
2025-02-25,IDEA,-0.207308828830719,80
2025-02-25,RKFORGE,-0.20830829441547394,81
2025-02-25,IDFCFIRSTB,-0.207308828830719,82
2025-02-25,MASTEK,-0.207308828830719,83
2025-02-25,IEX,-0.207308828830719,84
2025-02-25,OLECTRA,-0.20830829441547394,85
2025-02-25,ADANIPORTS,-0.211764857172966,86
2025-02-25,ASAHIINDIA,-0.20830827951431274,87
2025-02-25,IFCI,-0.207308828830719,88
2025-02-25,SYNGENE,-0.21270200610160828,89
2025-02-25,IGL,-0.207308828830719,90
2025-02-25,APTUS,-0.207308828830719,91
2025-02-25,APOLLOTYRE,-0.20830827951431274,92
2025-02-25,KARURVYSYA,-0.207308828830719,93
2025-02-25,INDHOTEL,-0.207308828830719,94
2025-02-25,INDIAMART,-0.207308828830719,95
2025-02-25,LTF,-0.207308828830719,96
2025-02-25,UNIONBANK,-0.207308828830719,97
2025-02-25,APARINDS,-0.21219958364963531,98
2025-02-25,IRB,-0.207308828830719,99
2025-02-25,SKFINDIA,-0.21219958364963531,100
2025-02-25,BDL,-0.21219958364963531,101
2025-02-25,RAJESHEXPO,-0.21121704578399658,102
2025-02-25,POLYCAB,-0.21219958364963531,103
2025-02-25,ASTRAL,-0.21219958364963531,104
2025-02-25,METROPOLIS,-0.21270200610160828,105
2025-02-25,INDIANB,-0.207308828830719,106
2025-02-25,INDIGO,-0.211764857172966,107
2025-02-25,OFSS,-0.207308828830719,108
2025-02-25,INDUSINDBK,-0.207308828830719,109
2025-02-25,SOBHA,-0.207308828830719,110
2025-02-25,BBTC,-0.21215888857841492,111
2025-02-25,REDINGTON,-0.2117648720741272,112
2025-02-25,NBCC,-0.207308828830719,113
2025-02-25,SOLARINDS,-0.2073088139295578,114
2025-02-25,INDUSTOWER,-0.207308828830719,115
2025-02-25,ASTERDM,-0.21270200610160828,116
2025-02-25,BATAINDIA,-0.21121704578399658,117
2025-02-25,INFY,-0.2073088139295578,118
