Date,Stock,Predicted_Return,Rank
2025-01-31,INDHOTEL,-0.20692473649978638,1
2025-01-31,BAJAJHLDNG,-0.20673781633377075,2
2025-01-31,JSL,-0.20692473649978638,3
2025-01-31,TRIVENI,-0.20841145515441895,4
2025-01-31,ABCAPITAL,-0.20801010727882385,5
2025-01-31,JUSTDIAL,-0.20692473649978638,6
2025-01-31,EICHERMOT,-0.2108423262834549,7
2025-01-31,KAJARIACER,-0.21120408177375793,8
2025-01-31,MMTC,-0.21128419041633606,9
2025-01-31,TRITURBINE,-0.21180710196495056,10
2025-01-31,DRREDDY,-0.2115539312362671,11
2025-01-31,DLF,-0.20692473649978638,12
2025-01-31,RECLTD,-0.20801010727882385,13
2025-01-31,DIVISLAB,-0.2115539312362671,14
2025-01-31,DEVYANI,-0.20692473649978638,15
2025-01-31,TRIDENT,-0.20340262353420258,16
2025-01-31,SUVENPHAR,-0.2115539014339447,17
2025-01-31,SUPREMEIND,-0.21180710196495056,18
2025-01-31,BALAMINES,-0.20623376965522766,19
2025-01-31,ALKEM,-0.2115539312362671,20
2025-01-31,POWERGRID,-0.20692473649978638,21
2025-01-31,NATIONALUM,-0.20692473649978638,22
2025-01-31,LICHSGFIN,-0.20801010727882385,23
2025-01-31,DALBHARAT,-0.21072375774383545,24
2025-01-31,HINDCOPPER,-0.20692473649978638,25
2025-01-31,TORNTPHARM,-0.2115539014339447,26
2025-01-31,TITAN,-0.21120408177375793,27
2025-01-31,SUNTV,-0.20692475140094757,28
2025-01-31,SUNPHARMA,-0.2115539014339447,29
2025-01-31,PCBL,-0.20623376965522766,30
2025-01-31,LAURUSLABS,-0.2115539014339447,31
2025-01-31,PFC,-0.20801010727882385,32
2025-01-31,THERMAX,-0.21180710196495056,33
2025-01-31,RADICO,-0.20841145515441895,34
2025-01-31,SUNDRMFAST,-0.2108423262834549,35
2025-01-31,TEJASNET,-0.20692473649978638,36
2025-01-31,ZYDUSLIFE,-0.2115539014339447,37
2025-01-31,HDFCAMC,-0.20801010727882385,38
2025-01-31,BALKRISIND,-0.2108423262834549,39
2025-01-31,KALYANKJIL,-0.21120408177375793,40
2025-01-31,SUNDARMFIN,-0.20801010727882385,41
2025-01-31,MINDACORP,-0.2108423262834549,42
2025-01-31,IDFCFIRSTB,-0.20801010727882385,43
2025-01-31,OIL,-0.20692476630210876,44
2025-01-31,IIFL,-0.20801010727882385,45
2025-01-31,BANKBARODA,-0.20801010727882385,46
2025-01-31,LALPATHLAB,-0.2115539014339447,47
2025-01-31,AMBUJACEM,-0.21072377264499664,48
2025-01-31,OFSS,-0.20692475140094757,49
2025-01-31,METROBRAND,-0.21120408177375793,50
2025-01-31,ICICIBANK,-0.20801012217998505,51
2025-01-31,IDBI,-0.20801010727882385,52
2025-01-31,IDEA,-0.20692473649978638,53
2025-01-31,ATGL,-0.20692476630210876,54
2025-01-31,PRAJIND,-0.21180710196495056,55
2025-01-31,ABBOTINDIA,-0.1586591899394989,56
2025-01-31,MASTEK,-0.20692475140094757,57
2025-01-31,TECHM,-0.20692475140094757,58
2025-01-31,TCS,-0.20692475140094757,59
2025-01-31,TATASTEEL,-0.20692473649978638,60
2025-01-31,RAILTEL,-0.20692473649978638,61
2025-01-31,ONGC,-0.20692476630210876,62
2025-01-31,DATAPATTNS,-0.21180710196495056,63
2025-01-31,TATAPOWER,-0.20692473649978638,64
2025-01-31,SUMICHEM,-0.20623376965522766,65
2025-01-31,NATCOPHARM,-0.2115539014339447,66
2025-01-31,ECLERX,-0.21128417551517487,67
2025-01-31,AARTIIND,-0.20623378455638885,68
2025-01-31,POWERINDIA,-0.21180710196495056,69
2025-01-31,AMBER,-0.21120408177375793,70
2025-01-31,GLAXO,-0.2115539312362671,71
