Date,Stock,Predicted_Return,Rank
2025-03-07,ICICIPRULI,-0.20746499300003052,1
2025-03-07,BAJFINANCE,-0.20746499300003052,2
2025-03-07,JBCHEPHARM,-0.21211183071136475,3
2025-03-07,SONATSOFTW,-0.20746499300003052,4
2025-03-07,ACC,-0.2114054560661316,5
2025-03-07,JBMA,-0.21039167046546936,6
2025-03-07,JINDALSAW,-0.2123831808567047,7
2025-03-07,JINDALSTEL,-0.20746497809886932,8
2025-03-07,PFC,-0.20746499300003052,9
2025-03-07,SKFINDIA,-0.2123832106590271,10
2025-03-07,JKLAKSHMI,-0.21140547096729279,11
2025-03-07,CONCOR,-0.21029584109783173,12
2025-03-07,MGL,-0.20746499300003052,13
2025-03-07,DEEPAKNTR,-0.2070341855287552,14
2025-03-07,DIXON,-0.207259863615036,15
2025-03-07,SOLARINDS,-0.207034170627594,16
2025-03-07,SBICARD,-0.20746499300003052,17
2025-03-07,SAMMAANCAP,-0.20746499300003052,18
2025-03-07,BAJAJHLDNG,-0.20746499300003052,19
2025-03-07,AFFLE,-0.20746497809886932,20
2025-03-07,BALRAMCHIN,-0.2140190303325653,21
2025-03-07,PFIZER,-0.21211183071136475,22
2025-03-07,JSL,-0.20746497809886932,23
2025-03-07,JSWENERGY,-0.20746497809886932,24
2025-03-07,JUBLFOOD,-0.20746499300003052,25
2025-03-07,SUZLON,-0.2123832106590271,26
2025-03-07,SYNGENE,-0.21211183071136475,27
2025-03-07,SCI,-0.21029582619667053,28
2025-03-07,SAIL,-0.20746497809886932,29
2025-03-07,NETWORK18,-0.20746497809886932,30
2025-03-07,JUBLINGREA,-0.207034170627594,31
2025-03-07,NAUKRI,-0.20746499300003052,32
2025-03-07,TATACOMM,-0.20746496319770813,33
2025-03-07,BASF,-0.2070341855287552,34
2025-03-07,RAILTEL,-0.20746496319770813,35
2025-03-07,TANLA,-0.20746499300003052,36
2025-03-07,ABBOTINDIA,-0.17531101405620575,37
2025-03-07,JUBLPHARMA,-0.21211183071136475,38
2025-03-07,BALKRISIND,-0.21039167046546936,39
2025-03-07,JUSTDIAL,-0.20746499300003052,40
2025-03-07,RAJESHEXPO,-0.20725983381271362,41
2025-03-07,VINATIORGA,-0.207034170627594,42
2025-03-07,JWL,-0.2123832106590271,43
2025-03-07,NATIONALUM,-0.20746497809886932,44
2025-03-07,JYOTHYLAB,-0.2140190303325653,45
2025-03-07,KAJARIACER,-0.20725983381271362,46
2025-03-07,KALYANKJIL,-0.20725983381271362,47
2025-03-07,BAJAJ-AUTO,-0.21039165556430817,48
2025-03-07,NYKAA,-0.20746499300003052,49
2025-03-07,VOLTAS,-0.20725983381271362,50
2025-03-07,KANSAINER,-0.20725983381271362,51
2025-03-07,KARURVYSYA,-0.20746499300003052,52
2025-03-07,KEC,-0.20746497809886932,53
2025-03-07,ASIANPAINT,-0.20725983381271362,54
2025-03-07,BHARATFORG,-0.21039165556430817,55
2025-03-07,ADANIGREEN,-0.20746497809886932,56
2025-03-07,WELCORP,-0.2123832106590271,57
2025-03-07,TATAELXSI,-0.20746499300003052,58
2025-03-07,SUVENPHAR,-0.21211183071136475,59
2025-03-07,SUPREMEIND,-0.2123832106590271,60
2025-03-07,BBTC,-0.2140190303325653,61
2025-03-07,NAVINFLUOR,-0.207034170627594,62
2025-03-07,CAPLIPOINT,-0.21211183071136475,63
2025-03-07,SUNTV,-0.20746499300003052,64
2025-03-07,RAYMOND,-0.20746499300003052,65
2025-03-07,PEL,-0.20746499300003052,66
2025-03-07,ITI,-0.20746496319770813,67
2025-03-07,AAVAS,-0.20746499300003052,68
